@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.17100,0.78878,n
0.96345,0.06481,p
0.45507,0.07364,p
0.95562,0.59128,n
0.29381,0.14271,p
0.26017,0.88666,n
0.37943,0.40160,n
0.88694,0.13759,p
0.88702,0.61911,p
0.70242,0.17071,p
0.59167,0.20003,p
0.33634,0.57510,n
0.33920,0.54298,n
0.07030,0.31048,n
0.10424,0.68564,n
0.18054,0.74706,n
0.91284,0.24694,p
0.96960,0.37568,p
0.16383,0.72536,n
0.40894,0.46048,n
0.44844,0.05276,p
0.50725,0.50233,n
0.07000,0.66881,n
0.06833,0.49553,n
0.21329,0.96030,n
0.53890,0.74396,p
0.70777,0.18671,p
0.38443,0.20082,p
0.83179,0.25124,p
0.97698,0.59629,p
0.76172,0.44055,p
0.55082,0.17702,p
0.17963,0.59595,n
0.55936,0.39423,p
0.58108,0.52510,p
0.12900,0.53979,p
0.17347,0.55588,n
0.00470,0.46935,n
0.11900,0.50444,n
0.37004,0.77060,n
0.30244,0.17846,p
0.36134,0.34815,p
0.33517,0.91096,n
0.06556,0.53455,p
0.52893,0.99166,n
0.15086,0.39710,n
0.24575,0.19033,p
0.85703,0.45248,p
0.07404,0.57206,n
0.81829,0.65113,n
0.81622,0.54883,p
0.34286,0.49107,n
0.88508,0.66148,p
0.37942,0.32972,p
0.36467,0.63403,n
0.05462,0.20017,n
0.85142,0.71927,p
0.23104,0.06068,p
0.38411,0.60818,n
0.02115,0.65189,n
0.13176,0.77801,n
0.79671,0.66594,p
0.60256,0.75627,n
0.01402,0.99050,n
0.63721,0.86414,n
0.99118,0.46581,p
0.02783,0.01456,p
0.23277,0.22151,p
0.92602,0.59648,p
0.95986,0.95032,n
0.38215,0.75384,n
0.89598,0.33266,p
0.15944,0.86364,n
0.06140,0.84198,p
0.36862,0.86469,n
0.24509,0.44312,n
0.98551,0.79566,p
0.83100,0.02788,p
0.09940,0.89139,n
0.45271,0.22897,p
0.28032,0.26145,p
0.88492,0.24696,p
0.73142,0.02482,p
0.93576,0.70134,p
0.38271,0.16232,p
0.46089,0.81284,n
0.01915,0.79179,n
0.84715,0.31185,p
0.95735,0.39881,p
0.93056,0.17097,p
0.12872,0.14026,n
0.94215,0.99452,p
0.81717,0.14234,p
0.28948,0.42410,n
0.90148,0.64977,p
0.78473,0.33955,p
0.51558,0.45680,p
0.51238,0.21793,p
0.90603,0.94561,n
0.51702,0.04263,p
0.79160,0.28526,p
0.71523,0.74602,n
0.52460,0.67905,n
0.01988,0.84038,n
0.85012,0.48667,p
0.02069,0.13346,n
0.00980,0.24393,n
0.00190,0.49058,n
0.73146,0.80063,n
0.58649,0.02595,p
0.06072,0.78855,p
0.54494,0.80427,n
0.34194,0.51772,n
0.23505,0.46431,n
0.58710,0.14281,p
0.04769,0.86384,n
0.72609,0.60054,p
0.78167,0.31076,n
0.33237,0.31723,p
0.99265,0.93519,n
0.71865,0.77605,n
0.30740,0.10632,p
0.23689,0.82103,n
0.65190,0.53394,p
0.53641,0.92882,n
0.35014,0.97937,n
0.31886,0.65410,n
0.59861,0.78225,n
0.25038,0.60081,n
0.15349,0.53230,n
0.31845,0.54546,n
0.90607,0.92759,n
0.32300,0.79878,n
0.00213,0.96886,n
0.69523,0.44784,p
0.00631,0.93195,n
0.52721,0.27798,p
0.52978,0.25190,p
0.82970,0.93369,n
0.90641,0.99026,p
0.77834,0.29182,p
0.66484,0.65903,n
0.69268,0.58313,p
0.34048,0.33133,p
0.59455,0.02544,p
0.54784,0.55343,n
0.38681,0.73504,n
0.97320,0.36553,p
0.54995,0.87086,n
0.48927,0.24096,p
0.95182,0.82118,n
0.92673,0.64247,p
0.18000,0.09703,p
0.48255,0.63655,n
0.29346,0.60801,p
0.14876,0.68070,n
0.36191,0.19581,p
0.98010,0.64201,p
0.62400,0.28965,p
0.81343,0.35102,p
0.01921,0.40716,n
0.64845,0.74079,n
0.00952,0.30644,n
0.43329,0.28271,p
0.95028,0.36935,p
0.00340,0.61237,n
0.48334,0.63738,n
0.49460,0.77055,n
0.40664,0.65591,n
0.06650,0.56011,n
0.84994,0.08389,p
0.72587,0.64192,p
0.68827,0.68922,n
0.20990,0.14433,p
0.83717,0.57542,p
0.50442,0.42251,p
0.06640,0.36138,n
0.82371,0.00936,p
0.59774,0.45415,p
0.98531,0.65669,p
0.71587,0.64112,p
0.17071,0.95139,n
0.87948,0.86112,p
0.24952,0.12384,p
0.82329,0.33500,p
0.44087,0.35059,p
0.31677,0.56326,n
0.18692,0.96324,n
0.72736,0.63952,p
0.31416,0.42058,n
0.22270,0.90258,n
0.32751,0.57954,n
0.38112,0.74409,p
0.59636,0.53204,p
0.04659,0.43194,n
0.18849,0.16237,p
0.77874,0.30059,p
0.99522,0.33623,p
0.60993,0.21702,p
0.02558,0.93319,n
0.81349,0.51387,p
0.47733,0.01375,p
0.36174,0.42596,n
0.69265,0.25044,p
0.01740,0.48253,p
0.11774,0.08561,p
0.17488,0.94619,p
0.85418,0.62902,p
0.56386,0.74365,n
0.25972,0.90730,n
0.24847,0.15236,p
0.50786,0.81821,n
0.05357,0.16592,n
0.28678,0.36416,p
0.78649,0.56781,n
0.39816,0.45839,n
0.06264,0.28713,n
0.90656,0.03643,p
0.42109,0.84439,p
0.22361,0.47794,n
0.48623,0.58933,n
0.09175,0.05444,p
0.58755,0.64163,p
0.05239,0.42568,n
0.43406,0.05898,p
0.36966,0.46452,p
0.91576,0.25404,n
0.55560,0.02716,p
0.26679,0.97845,n
0.27399,0.95571,n
0.47447,0.23019,p
0.04485,0.48194,n
0.34395,0.72851,n
0.18308,0.46206,n
0.81009,0.41214,p
0.62872,0.65302,n
0.34885,0.40315,n
0.96883,0.79482,p
0.15522,0.48666,n
0.17627,0.15301,p
0.84489,0.83164,n
0.92816,0.33218,n
0.63742,0.56756,p
0.90921,0.94382,p
0.54008,0.54895,p
0.58593,0.78607,n
0.08796,0.68700,n
0.64055,0.03137,p
0.54563,0.82348,n
0.04885,0.61146,n
0.01718,0.41231,n
0.70409,0.89997,n
0.39847,0.29669,p
0.52737,0.62745,n
0.08027,0.06827,p
0.95437,0.73688,p
0.23556,0.47956,n
0.08672,0.98900,n
0.18014,0.28988,n
0.02714,0.20506,n
0.24174,0.89340,n
0.41763,0.39063,p
0.28729,0.86835,n
0.53107,0.65083,n
0.98425,0.83860,n
0.97436,0.86349,n
0.91975,0.04915,p
0.36288,0.66626,n
0.05193,0.87684,n
0.83000,0.75017,n
0.64998,0.79999,n
0.73825,0.67116,p
0.03491,0.94672,n
0.42997,0.59527,n
0.27844,0.87559,n
0.96856,0.24359,p
0.58468,0.84893,n
0.99936,0.26459,p
0.71670,0.36245,p
0.71284,0.86599,n
0.25233,0.56784,n
0.80619,0.89586,p
0.61554,0.90326,p
0.63946,0.98608,n
0.69973,0.72029,n
0.14458,0.58931,n
0.74640,0.04336,p
0.08744,0.60414,n
0.55017,0.33459,p
0.01970,0.01311,p
0.31874,0.29638,p
0.82481,0.09169,p
0.15327,0.27833,n
0.03070,0.28133,n
0.76653,0.41764,p
0.64168,0.01693,p
0.16468,0.73647,n
0.93880,0.24524,p
0.53375,0.96533,n
0.73361,0.00063,p
0.10275,0.98009,n
0.99669,0.73370,p
0.10467,0.52275,n
0.76832,0.75916,n
0.65330,0.48228,p
0.43540,0.73245,p
0.02933,0.68677,n
0.36511,0.84734,n
0.66638,0.16811,p
0.26688,0.82210,n
0.52961,0.26574,p
0.56648,0.21493,p
0.96677,0.60158,p
0.82854,0.24592,p
0.53455,0.12688,p
0.86317,0.19104,p
0.31784,0.21617,p
0.02670,0.58618,n
0.51137,0.44190,p
0.72386,0.83638,n
0.85879,0.52165,p
0.41445,0.97627,n
0.40996,0.68566,n
0.58092,0.74528,n
0.12193,0.29528,n
0.45909,0.37468,p
0.37224,0.11968,p
0.15395,0.75466,n
0.73251,0.32185,p
0.58669,0.89601,n
0.95612,0.69742,p
0.97003,0.48167,p
0.66973,0.64273,n
0.68338,0.95419,n
0.78978,0.48411,p
0.24276,0.55467,n
0.37798,0.08645,p
0.17816,0.86155,n
0.30073,0.34309,p
0.87827,0.01998,p
0.64989,0.45651,p
0.80858,0.61593,p
0.87071,0.64685,n
0.54009,0.31750,p
0.22030,0.60355,n
0.36264,0.64779,n
0.27698,0.43519,n
0.53503,0.52796,n
0.44607,0.63993,n
0.30914,0.84602,n
0.15410,0.36245,n
0.84652,0.34429,p
0.43148,0.66896,n
0.08755,0.98419,p
0.75417,0.28412,n
0.62578,0.34079,p
0.17776,0.88686,p
0.51807,0.69008,n
0.53021,0.82298,n
0.39465,0.21636,p
0.05490,0.16984,n
0.64083,0.39114,p
0.46020,0.61118,n
0.48304,0.35446,n
0.75662,0.37273,p
0.20291,0.62726,n
0.29872,0.00335,n
0.66667,0.02804,n
0.53832,0.75276,n
0.97420,0.28533,n
0.97816,0.85271,n
0.19345,0.32101,n
0.49351,0.51935,n
0.38779,0.76171,n
0.12500,0.13232,n
0.45485,0.78899,n
0.31419,0.63638,n
0.04051,0.92426,p
0.57517,0.51228,p
0.79953,0.21922,p
0.17349,0.67583,n
0.35386,0.94197,n
0.14416,0.67608,n
0.63490,0.50978,p
0.60084,0.69778,n
0.98499,0.58406,p
0.54330,0.09755,p
0.51557,0.22452,p
0.31161,0.93627,n
0.85466,0.55391,p
0.73369,0.20667,p
0.63673,0.39060,p
0.15852,0.41842,n
0.76136,0.81923,p
0.72494,0.59005,p
0.80134,0.58868,p
0.65029,0.48410,p
0.69890,0.50152,p
0.65383,0.11080,p
0.63143,0.17160,p
0.43200,0.98089,n
0.96220,0.08696,n
0.47640,0.76924,p
0.54750,0.44003,p
0.81096,0.45529,p
0.49387,0.05408,p
0.00172,0.08005,n
0.61559,0.68822,n
0.06663,0.12658,n
0.18683,0.20401,n
0.70185,0.43257,p
0.43388,0.43509,n
0.29719,0.53729,n
0.16917,0.48760,n
0.87361,0.26550,p
0.12248,0.76450,n
0.26723,0.74608,n
0.13151,0.45228,n
0.62784,0.06741,p
0.85506,0.60484,p
0.93610,0.37361,p
0.56587,0.97168,n
0.73223,0.01590,p
0.33407,0.04519,p
0.53513,0.44400,n
0.43049,0.92779,n
0.91002,0.06392,p
0.43599,0.54384,p
0.07729,0.85940,n
0.00047,0.69545,p
0.41698,0.27685,p
0.67959,0.53806,p
0.74510,0.47707,p
0.57462,0.42882,p
0.12087,0.69143,n
0.22808,0.15463,p
0.30597,0.58008,n
0.11257,0.12807,n
0.55926,0.48767,p
0.07434,0.95842,n
0.14625,0.31678,n
0.47149,0.14084,p
0.02322,0.93768,n
0.14868,0.41007,n
0.77743,0.29287,p
0.88047,0.95353,n
0.10885,0.14672,n
0.89686,0.14961,p
0.53338,0.21080,p
0.05512,0.16145,n
0.28618,0.82049,n
0.78218,0.33001,p
0.41994,0.23884,p
0.59863,0.88744,p
0.68807,0.04206,p
0.97365,0.41229,p
0.53796,0.07181,p
0.88371,0.51817,p
0.65208,0.05645,p
0.34673,0.87083,n
0.50532,0.34340,p
0.10594,0.41765,n
0.61656,0.95750,n
0.62028,0.96090,n
0.94763,0.40225,p
0.45125,0.87973,n
0.23034,0.59724,n
0.40613,0.20547,p
0.61628,0.65475,n
0.96694,0.56017,p
0.73284,0.23502,p
0.07529,0.66548,n
0.94283,0.05290,n
0.87873,0.19271,p
0.90774,0.22044,p
0.14332,0.61152,n
0.19376,0.03020,p
0.63681,0.18953,p
0.01156,0.39211,n
0.25334,0.72580,n
0.68230,0.98814,n
0.10020,0.88196,p
0.73483,0.28544,p
0.07080,0.89710,n
0.56025,0.48393,p
0.24398,0.88866,n
0.78391,0.65588,p
0.95948,0.60953,n
0.35559,0.48436,n
0.73631,0.86845,n
0.59758,0.30335,p
0.91993,0.83590,n
0.17273,0.81846,n
0.44238,0.27357,p
0.84029,0.67352,p
0.89314,0.42554,p
0.56133,0.72960,n
0.97691,0.37357,n
0.47125,0.04799,p
0.03629,0.71183,n
0.10930,0.04303,p
0.79197,0.68657,p
0.93403,0.58767,p
0.98208,0.63797,p
0.52200,0.88303,n
0.41030,0.55208,n
0.91302,0.34291,p
0.30402,0.86530,n
0.36542,0.81932,n
0.64966,0.96047,p
0.71028,0.24167,p
0.50167,0.73454,n
0.49897,0.10067,p
0.12390,0.60160,n
0.48653,0.20887,p
0.49115,0.08249,p
0.85803,0.35083,p
0.31285,0.36980,p
0.26292,0.77955,n
0.78593,0.26034,p
0.70691,0.46873,p
0.71573,0.23578,p
0.60795,0.34599,p
0.70842,0.74875,n
0.79400,0.10956,n
0.62135,0.09495,p
0.51992,0.30877,p
0.42706,0.98782,n
0.77324,0.65492,p
0.63366,0.77652,n
0.17028,0.22729,n
0.45064,0.61733,n
0.84865,0.60416,p
0.69945,0.56061,p
0.58124,0.47754,p
0.29057,0.56429,n
0.01313,0.69038,n
0.93640,0.06909,p
0.42881,0.31174,p
0.59909,0.70355,n
0.56245,0.81307,n
0.96785,0.20475,n
0.36261,0.76976,n
0.07022,0.05644,n
0.31444,0.34225,n
0.24665,0.50448,n
0.18659,0.75899,n
0.56674,0.05754,p
0.20391,0.24186,n
0.13365,0.41509,p
0.80369,0.70414,p
0.38217,0.52945,n
0.46314,0.27249,p
0.33322,0.24125,p
0.61880,0.08104,p
0.93628,0.10735,p
0.96789,0.24337,p
0.65879,0.09774,p
0.90420,0.33295,n
0.79021,0.74969,n
0.43907,0.88594,n
0.23955,0.99911,n
0.40512,0.17442,p
0.47128,0.14183,p
0.02320,0.53445,n
0.43409,0.37862,n
0.83882,0.25225,p
0.83107,0.34328,p
0.23857,0.31638,p
0.33709,0.18650,n
