@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.10938,0.73812,p
0.52884,0.73840,n
0.27276,0.42952,n
0.60691,0.17366,p
0.95488,0.36439,p
0.75177,0.56139,p
0.66681,0.51548,p
0.50464,0.03595,p
0.38117,0.29720,p
0.78581,0.69853,p
0.21792,0.37005,n
0.36406,0.81188,n
0.79925,0.94434,p
0.66282,0.49677,p
0.82405,0.00206,p
0.16112,0.43102,n
0.74567,0.99838,p
0.33990,0.54217,n
0.81657,0.11055,p
0.98035,0.68120,p
0.04673,0.39036,n
0.04876,0.41662,n
0.60213,0.82149,n
0.86034,0.91720,n
0.02037,0.53128,n
0.69632,0.77624,n
0.72994,0.35751,p
0.80736,0.92960,n
0.72869,0.67302,n
0.20299,0.02118,p
0.82013,0.40953,p
0.86699,0.94421,n
0.10711,0.42676,n
0.98077,0.02545,n
0.82416,0.74751,n
0.05605,0.71752,p
0.82650,0.69989,p
0.28161,0.90349,n
0.78201,0.03785,p
0.98165,0.70569,p
0.97547,0.79227,p
0.78638,0.25416,p
0.33060,0.92567,p
0.78639,0.67858,p
0.38680,0.19880,p
0.44374,0.54773,p
0.07986,0.66513,n
0.03875,0.93085,n
0.75220,0.44133,p
0.33987,0.65919,n
0.00478,0.44203,n
0.27342,0.17168,p
0.43593,0.27330,p
0.40188,0.82405,n
0.57104,0.32872,p
0.94332,0.63048,p
0.84924,0.82024,n
0.35605,0.96458,n
0.69431,0.12246,p
0.54084,0.00375,p
0.89948,0.69446,p
0.17343,0.52132,n
0.96729,0.34615,p
0.11272,0.65245,p
0.97704,0.78445,p
0.04780,0.15808,n
0.53148,0.54824,n
0.05315,0.14206,n
0.81240,0.16914,p
0.36921,0.49198,n
0.82448,0.50502,p
0.59137,0.93831,n
0.41473,0.54762,n
0.65978,0.30213,p
0.09496,0.09698,n
0.41721,0.22951,p
0.39183,0.41483,p
0.80303,0.59298,p
0.76920,0.88162,n
0.81713,0.28008,p
0.46577,0.28915,p
0.18664,0.96128,n
0.59675,0.68201,n
0.20381,0.70420,n
0.94737,0.36170,p
0.75079,0.85429,n
0.61240,0.37588,p
0.11998,0.58224,n
0.50287,0.38323,p
0.42941,0.73434,n
0.96714,0.39272,p
0.54434,0.20548,p
0.35048,0.80799,n
0.31150,0.96219,n
0.00233,0.56666,n
0.14164,0.20356,n
0.79619,0.36778,p
0.06715,0.82205,p
0.91291,0.80350,n
0.89799,0.99666,n
0.27350,0.37472,n
0.29714,0.37456,n
0.83930,0.29321,n
0.83104,0.89163,n
0.87687,0.13532,n
0.19969,0.16208,p
0.29569,0.33031,n
0.40047,0.01010,p
0.36269,0.85222,n
0.81346,0.91339,n
0.46573,0.41687,p
0.03782,0.69880,n
0.09186,0.40468,n
0.76332,0.38690,p
0.55700,0.60580,n
0.46822,0.57638,n
0.57036,0.39553,p
0.48957,0.65977,n
0.63647,0.40899,p
0.40776,0.95454,n
0.86971,0.27919,p
0.10390,0.40274,n
0.02498,0.83821,n
0.20679,0.31039,n
0.24675,0.14889,p
0.51249,0.88728,n
0.63226,0.76501,n
0.76264,0.05492,p
0.80286,0.06618,p
0.38327,0.41722,p
0.71863,0.59251,p
0.57795,0.16625,p
0.34709,0.20147,p
0.90801,0.63893,p
0.53270,0.38659,p
0.08177,0.07755,p
0.01447,0.11436,n
0.76795,0.12321,p
0.62500,0.50252,p
0.77075,0.41882,p
0.69327,0.07096,p
0.71995,0.59456,p
0.22380,0.05937,p
0.05308,0.00520,p
0.17993,0.67382,n
0.85273,0.20169,p
0.37656,0.33789,p
0.72623,0.03839,p
0.80776,0.76198,n
0.51897,0.71065,n
0.72090,0.96345,n
0.46337,0.21493,p
0.72245,0.59975,p
0.76066,0.37189,n
0.31613,0.08114,p
0.67372,0.33503,p
0.16928,0.99140,p
0.56735,0.93567,n
0.60966,0.55049,p
0.65451,0.02157,p
0.27533,0.67881,n
0.71492,0.16118,p
0.58236,0.19007,p
0.01620,0.45011,n
0.48891,0.10208,p
0.45148,0.40572,p
0.87716,0.63929,p
0.80294,0.80562,p
0.44129,0.31971,n
0.41923,0.42826,n
0.63027,0.30660,p
0.96064,0.15159,p
0.19866,0.06316,p
0.87853,0.77805,n
0.03108,0.93912,n
0.64178,0.36834,p
0.41435,0.70744,n
0.18214,0.19633,n
0.88067,0.24889,p
0.95578,0.27533,p
0.04998,0.54632,n
0.86098,0.52797,p
0.92804,0.16756,p
0.94890,0.35673,n
0.15025,0.30395,n
0.22124,0.86419,n
0.06560,0.33710,n
0.26936,0.92893,n
0.40746,0.04283,p
0.40936,0.04399,p
0.17449,0.96894,n
0.60778,0.19214,p
0.91818,0.09585,p
0.11596,0.19214,n
0.75657,0.89581,n
0.34525,0.76077,n
0.70397,0.12493,p
0.56948,0.06816,p
0.35939,0.74921,n
0.23017,0.63134,n
0.58295,0.89434,p
0.84603,0.55209,p
0.83293,0.93309,n
0.71943,0.16582,p
0.63880,0.81043,p
0.97572,0.55280,p
0.51588,0.16090,p
0.87250,0.43634,p
0.59434,0.82574,n
0.97193,0.30206,p
0.92720,0.21550,p
0.98115,0.76409,p
0.45257,0.54953,p
0.60687,0.05233,p
0.29028,0.47305,n
0.91781,0.37745,p
0.36473,0.41926,n
0.72260,0.26560,p
0.89749,0.03482,p
0.06160,0.74689,n
0.94137,0.84552,n
0.99793,0.38109,p
0.80115,0.41546,p
0.83576,0.35661,p
0.06125,0.99087,p
0.64691,0.09098,p
0.78119,0.60988,n
0.26095,0.24931,p
0.19878,0.37375,n
0.87354,0.13587,p
0.02196,0.60112,n
0.29665,0.55235,n
0.97708,0.53702,n
0.82274,0.56179,p
0.09097,0.05837,n
0.26241,0.34164,n
0.93358,0.58794,p
0.87092,0.52332,p
0.22491,0.30415,n
0.16365,0.89392,n
0.16837,0.19938,n
0.67111,0.97793,n
0.71519,0.85507,p
0.69674,0.07067,p
0.48957,0.52719,n
0.27390,0.45800,n
0.58341,0.38421,p
0.97981,0.60499,p
0.96165,0.45690,p
0.22288,0.68266,n
0.59794,0.35270,p
0.40502,0.53937,n
0.59273,0.22065,p
0.91964,0.93897,n
0.90238,0.16265,p
0.48708,0.10837,n
0.51135,0.70255,n
0.06317,0.39238,n
0.38549,0.39936,n
0.65806,0.17443,p
0.28702,0.62122,n
0.45555,0.06601,p
0.84543,0.74721,p
0.49468,0.54822,n
0.23823,0.12546,p
0.39295,0.37064,p
0.31335,0.69476,n
0.84991,0.60497,n
0.89156,0.67482,p
0.65418,0.71041,n
0.09721,0.51855,p
0.60160,0.75954,n
0.25933,0.87053,n
0.61624,0.19939,p
0.92902,0.31249,p
0.02053,0.68238,n
0.92103,0.40647,p
0.55180,0.45965,p
0.70632,0.49031,p
0.67005,0.17649,p
0.89859,0.55896,p
0.74394,0.83767,p
0.19045,0.70063,n
0.78158,0.90296,n
0.11770,0.12243,n
0.49660,0.54859,n
0.53150,0.95463,p
0.30996,0.13888,p
0.13117,0.03184,p
0.81095,0.07290,p
0.73934,0.00269,p
0.86221,0.77242,n
0.92273,0.65930,p
0.88285,0.64835,p
0.32890,0.11739,p
0.33138,0.36310,n
0.58667,0.27649,p
0.21516,0.55047,n
0.27135,0.30981,n
0.95061,0.26071,p
0.69825,0.76666,n
0.35371,0.16704,p
0.04817,0.00977,p
0.90675,0.02746,p
0.23310,0.16130,p
0.26406,0.45486,n
0.71932,0.15727,p
0.06173,0.22599,n
0.04361,0.37093,n
0.06706,0.40027,p
0.96408,0.20480,p
0.91543,0.45471,p
0.63274,0.48238,p
0.88261,0.01215,p
0.36011,0.55011,n
0.11305,0.87052,n
0.18736,0.48229,n
0.21263,0.43926,n
0.44204,0.21036,p
0.21623,0.98809,n
0.24008,0.66354,n
0.80725,0.29893,p
0.29333,0.53475,n
0.78864,0.76198,p
0.01272,0.79841,n
0.23262,0.15479,p
0.61748,0.07193,p
0.41155,0.65393,n
0.63854,0.91900,n
0.73405,0.10190,p
0.55639,0.12723,p
0.95508,0.98679,n
0.37637,0.28914,p
0.06382,0.56909,n
0.57751,0.81665,n
0.01651,0.37574,n
0.89215,0.71050,p
0.85883,0.12463,p
0.90727,0.04522,p
0.34911,0.10656,p
0.15086,0.93502,n
0.22391,0.59674,n
0.01375,0.82952,n
0.65790,0.09365,p
0.56274,0.98104,n
0.00362,0.34230,n
0.27612,0.59363,n
0.27636,0.71609,n
0.34512,0.40368,n
0.94177,0.84881,n
0.12863,0.83614,n
0.03089,0.68260,n
0.24798,0.43632,n
0.51656,0.89110,n
0.60385,0.93265,n
0.45594,0.47231,n
0.01595,0.83130,n
0.93977,0.58283,p
0.55080,0.15463,p
0.12189,0.35800,n
0.45891,0.91230,n
0.37670,0.00029,p
0.14700,0.84670,n
0.47580,0.70635,n
0.45835,0.29420,p
0.73159,0.98866,n
0.88946,0.24374,p
0.60040,0.21849,p
0.10166,0.10818,n
0.53505,0.45387,p
0.94253,0.66881,p
0.64341,0.07796,n
0.64429,0.70031,n
0.94952,0.17878,p
0.17263,0.77769,n
0.63111,0.61922,n
0.46289,0.11766,p
0.23680,0.79553,n
0.34818,0.71860,n
0.72844,0.86075,n
0.45607,0.43068,p
0.16111,0.09238,p
0.72852,0.07127,p
0.57941,0.68123,n
0.37947,0.95966,p
0.14622,0.18584,n
0.90161,0.80225,n
0.54215,0.11652,p
0.96696,0.29107,p
0.63419,0.69120,n
0.41544,0.07530,p
0.46094,0.79650,n
0.42359,0.90628,n
0.28947,0.75389,n
0.38657,0.73940,p
0.66342,0.55158,p
0.26024,0.56146,n
0.41873,0.24376,p
0.55490,0.14891,p
0.95748,0.78289,p
0.32538,0.42647,n
0.55849,0.32060,p
0.43201,0.92667,n
0.98806,0.97631,n
0.77841,0.21983,p
0.17815,0.77432,n
0.02773,0.29535,n
0.43666,0.57634,n
0.01540,0.68731,n
0.14399,0.16354,n
0.94119,0.10547,p
0.44093,0.47536,n
0.93739,0.70776,n
0.96934,0.37257,p
0.32212,0.39707,n
0.59506,0.62274,n
0.75070,0.84837,n
0.47800,0.18263,p
0.71363,0.21534,p
0.24453,0.48264,n
0.74154,0.96080,n
0.23729,0.98968,n
0.08545,0.81279,n
0.21077,0.41169,n
0.10169,0.29420,n
0.34868,0.29583,p
0.82482,0.93378,n
0.05541,0.86931,n
0.60430,0.38260,p
0.82167,0.19326,p
0.62098,0.19108,p
0.79075,0.54211,p
0.97496,0.67885,p
0.91727,0.76579,p
0.94788,0.71474,p
0.05190,0.73895,n
0.76330,0.52963,p
0.15587,0.08958,p
0.03625,0.19790,n
0.25286,0.43986,n
0.83646,0.95094,n
0.53243,0.60685,n
0.24505,0.17328,p
0.92547,0.36469,p
0.56223,0.47920,p
0.15204,0.07848,p
0.28319,0.00098,p
0.08760,0.19469,n
0.18297,0.48026,n
0.61393,0.64254,n
0.06547,0.01539,p
0.05579,0.95271,n
0.09949,0.72538,n
0.54111,0.76508,n
0.54328,0.31408,p
0.57532,0.12135,n
0.66464,0.67650,n
0.94409,0.20661,p
0.36508,0.65472,n
0.98082,0.53909,p
0.22099,0.30637,p
0.47077,0.43121,p
0.42562,0.57744,n
0.29496,0.66201,n
0.59568,0.94659,n
0.06200,0.97124,n
0.96690,0.62047,p
0.45640,0.77700,n
0.61547,0.72385,n
0.02117,0.34294,n
0.48189,0.36748,p
0.56920,0.23563,p
0.24177,0.67024,n
0.09256,0.20517,n
0.42987,0.60779,n
0.27127,0.90625,p
0.50033,0.39539,p
0.13943,0.81330,n
0.50691,0.73897,n
0.03205,0.28989,n
0.38647,0.45798,n
0.88027,0.09741,p
0.92945,0.81118,n
0.16264,0.32068,n
0.78155,0.97312,n
0.86652,0.56537,p
0.41201,0.40919,n
0.09455,0.08844,p
0.95014,0.01311,p
0.57898,0.48759,p
0.01868,0.33199,n
0.63826,0.19277,p
0.85322,0.61810,p
0.55066,0.39197,p
0.50469,0.48436,n
0.33691,0.40918,n
0.73740,0.21927,n
0.71865,0.42177,p
0.11689,0.40593,n
0.97714,0.54280,p
0.22568,0.55259,n
0.10418,0.95122,n
0.09266,0.03427,p
0.13834,0.37727,n
0.00028,0.41083,n
0.37629,0.24178,n
0.77284,0.69923,n
0.87383,0.40489,p
0.47512,0.94792,n
0.28474,0.79570,n
0.32763,0.63525,n
0.75286,0.68853,n
0.11705,0.73078,n
0.66954,0.99241,n
0.38019,0.78062,n
0.17055,0.29208,n
0.09813,0.70711,n
0.51336,0.00632,p
0.53014,0.99657,n
0.92688,0.24856,p
0.66822,0.82521,p
0.32877,0.30453,p
0.47135,0.34907,p
0.45053,0.25149,p
0.92043,0.78218,p
0.54514,0.01793,p
0.06244,0.84949,n
0.91039,0.60125,p
0.36700,0.56135,n
0.98662,0.56375,p
0.49604,0.85860,n
0.52248,0.29151,p
0.72205,0.08264,p
0.43674,0.05926,p
0.49138,0.11551,p
0.02214,0.85821,n
0.12143,0.26786,n
0.48731,0.08838,p
0.94346,0.94088,p
0.00795,0.21844,n
0.83883,0.47572,p
0.06337,0.62438,n
0.80151,0.01151,n
0.51495,0.80267,n
0.87525,0.87773,n
0.77414,0.92616,p
0.79181,0.05915,p
0.81373,0.00240,n
0.54538,0.90932,n
0.66541,0.39360,p
0.28590,0.53314,n
0.43379,0.22371,p
0.51408,0.04854,p
0.90626,0.96835,n
0.54214,0.79229,p
0.21762,0.43180,n
0.27540,0.38092,n
0.27619,0.07642,p
0.39732,0.77379,n
0.50821,0.28886,p
0.19744,0.06141,p
0.40018,0.51382,n
0.70915,0.86742,n
0.44428,0.77514,n
0.98647,0.33344,p
0.54249,0.44001,p
0.91105,0.03898,n
0.84222,0.62714,p
0.09676,0.20266,n
0.17086,0.12266,p
0.46229,0.30386,p
0.36313,0.42486,n
0.52505,0.16627,p
0.48577,0.71367,n
0.18231,0.13422,p
0.06071,0.18666,p
0.23241,0.38020,n
0.70005,0.12139,p
0.25454,0.35385,n
0.63380,0.47609,p
0.47005,0.96518,n
0.47560,0.11458,p
0.36858,0.28838,p
0.00381,0.90490,n
0.72902,0.58474,p
0.81986,0.78457,n
0.15139,0.74139,n
0.61487,0.56459,p
0.83851,0.10035,p
0.43651,0.50822,n
0.87462,0.63553,n
0.53639,0.28405,p
0.98553,0.07797,p
0.72895,0.93846,n
0.25394,0.72516,n
0.83044,0.03316,p
0.12026,0.82358,n
0.77033,0.59767,p
0.84438,0.36328,p
0.90392,0.34097,p
0.59899,0.07669,n
0.82778,0.59763,p
0.08301,0.84612,n
0.55555,0.49841,p
0.62135,0.42373,p
0.63427,0.50516,n
0.97386,0.89667,n
0.49914,0.13153,p
0.18682,0.67580,n
0.50099,0.90146,n
0.74025,0.03102,p
0.99696,0.21204,p
0.71560,0.26868,p
0.25192,0.09893,p
0.73096,0.05047,p
0.17576,0.35343,p
0.55718,0.64484,n
0.14653,0.52870,n
0.95551,0.77910,p
0.91370,0.24934,p
0.63492,0.23429,p
0.95599,0.66403,p
0.36744,0.23937,p
0.16351,0.41955,n
0.64240,0.45512,n
0.61558,0.04530,p
0.22379,0.43742,n
0.62632,0.95670,n
0.46561,0.59910,n
0.69008,0.59310,n
0.80403,0.50224,p
0.44721,0.15949,p
0.29899,0.46328,n
0.83430,0.80991,n
0.06131,0.80341,n
0.91955,0.42603,p
0.37232,0.33621,p
0.04414,0.78451,n
0.39262,0.83012,n
0.06684,0.98227,n
0.08586,0.08039,p
0.25951,0.55560,n
0.07126,0.58455,p
0.59746,0.15337,p
0.43483,0.83771,n
0.62984,0.61299,n
0.03458,0.18397,p
0.85370,0.90372,n
0.68483,0.59310,p
0.92215,0.66876,p
0.84276,0.29488,p
0.98903,0.56074,p
0.36477,0.44025,n
0.10289,0.75164,n
0.21320,0.03045,p
0.55475,0.95327,n
0.37701,0.12177,p
0.72292,0.15634,n
0.81288,0.31643,p
0.03147,0.25313,p
0.87314,0.27407,n
0.65817,0.71002,n
0.60514,0.07129,p
0.97632,0.74295,p
0.22152,0.30640,n
0.84614,0.13207,p
0.07780,0.35083,n
0.78530,0.56278,p
0.61796,0.87152,p
0.62824,0.72786,p
0.34544,0.39855,n
0.95389,0.70746,p
0.14994,0.47898,n
0.68264,0.17610,p
0.93706,0.97472,n
0.25725,0.07373,p
0.10423,0.86146,n
0.23755,0.28946,n
0.63885,0.11720,p
0.65461,0.38582,p
0.22638,0.89482,n
0.64182,0.68696,p
0.62268,0.45000,p
0.36222,0.19101,n
0.90343,0.09757,p
0.10854,0.87025,n
0.78593,0.61927,p
0.92713,0.76176,p
0.87894,0.97035,n
0.03798,0.67858,n
0.08131,0.75109,n
0.16408,0.21983,n
0.25766,0.60328,n
0.78570,0.46754,p
0.15299,0.25300,n
0.97881,0.70090,p
0.35774,0.34626,p
0.76800,0.26674,p
0.10164,0.52751,n
0.96494,0.28457,p
0.21673,0.26272,n
0.86127,0.97938,n
0.86970,0.31404,p
0.67382,0.29893,p
0.21192,0.13163,p
0.84837,0.44057,p
0.94952,0.76710,p
0.78800,0.53886,p
0.57185,0.84366,n
0.18203,0.72375,n
0.34748,0.70707,n
0.03817,0.10192,p
0.96242,0.31318,p
0.36200,0.82274,n
0.95418,0.35555,p
0.66185,0.92073,n
0.53200,0.14572,p
0.56980,0.18744,p
0.36411,0.16267,p
0.25583,0.07309,p
0.93283,0.53851,p
0.82938,0.58968,p
0.22695,0.88901,n
0.67244,0.00876,p
0.45014,0.46862,n
0.71591,0.64214,p
0.97140,0.02308,p
0.65100,0.62662,n
0.57053,0.26198,p
0.42402,0.98832,n
0.80719,0.29030,p
0.90668,0.40365,p
0.77248,0.53401,p
0.98607,0.94836,n
0.34842,0.27344,p
0.45203,0.24428,p
0.33158,0.04124,p
0.33694,0.45474,n
0.52201,0.80830,p
0.92707,0.82953,n
0.32315,0.93614,n
0.64766,0.20659,p
0.62212,0.94079,n
0.75172,0.83922,n
0.97232,0.68909,p
0.59043,0.63316,n
0.64229,0.44444,p
0.74629,0.26033,p
0.04019,0.07205,n
0.30089,0.06803,p
0.28007,0.09257,p
0.78990,0.81181,n
0.38941,0.40907,n
0.29329,0.49906,n
0.34557,0.60761,n
0.22283,0.71078,n
0.19427,0.96879,n
0.97796,0.43250,p
0.01856,0.56622,n
0.11230,0.18507,n
0.14694,0.20959,n
0.46307,0.10851,p
0.52471,0.55485,n
0.92313,0.15174,p
0.87863,0.71081,p
0.06100,0.84173,n
0.27459,0.51720,n
0.37518,0.64070,n
0.47506,0.40602,p
0.20823,0.02447,p
0.20648,0.02398,p
0.66932,0.70265,p
0.25008,0.75372,n
0.73558,0.23893,p
0.98378,0.77758,p
0.52022,0.57792,n
0.45339,0.98224,n
0.12688,0.07542,p
0.33392,0.49200,n
0.10990,0.32274,n
0.73115,0.27399,p
0.33722,0.20451,p
0.16365,0.34598,n
0.59761,0.18067,p
0.98114,0.18379,p
0.85798,0.76255,n
0.58164,0.95426,n
0.97554,0.65765,p
0.78626,0.36277,p
0.86173,0.93582,n
0.35055,0.21791,p
0.86656,0.02239,p
0.71308,0.41363,p
0.25225,0.83566,n
0.28328,0.18501,p
0.31673,0.44368,n
0.44391,0.94751,p
0.56413,0.46930,p
0.21337,0.81998,p
0.88407,0.28255,p
0.92177,0.97790,n
0.20672,0.96186,n
0.20369,0.10716,p
0.98665,0.81225,p
0.73037,0.69717,n
0.03170,0.79987,n
0.62234,0.38739,p
0.47930,0.70043,n
0.51513,0.74504,n
0.31252,0.63831,n
0.99507,0.23224,p
0.25954,0.91980,n
0.36768,0.93765,p
0.80789,0.35756,p
0.94476,0.68080,p
0.99909,0.88605,n
0.72002,0.11957,p
0.28799,0.12233,p
0.44505,0.51273,p
0.24544,0.15409,p
0.95543,0.05203,p
0.82685,0.86304,p
0.49215,0.61013,n
0.70805,0.58683,p
0.75711,0.25879,n
0.50101,0.00173,p
0.02661,0.81340,n
0.01914,0.50095,n
0.84696,0.39486,p
0.33901,0.09393,p
0.85446,0.36298,p
0.32262,0.42203,n
0.07327,0.56716,n
0.42746,0.39319,p
0.61386,0.51380,p
0.20632,0.50663,n
0.47589,0.89591,n
0.28675,0.45117,p
0.74816,0.16260,p
0.55629,0.72411,n
0.26561,0.17106,p
0.34706,0.29580,p
0.28537,0.35547,n
0.17483,0.91184,n
0.67278,0.65784,n
0.70757,0.96842,n
0.79194,0.13345,p
0.15894,0.76470,n
0.55639,0.25713,p
0.62056,0.32897,n
0.95519,0.78797,n
0.20089,0.81508,n
0.88576,0.60876,p
0.18129,0.89447,n
0.88552,0.57718,p
0.41301,0.06618,p
0.85209,0.01638,p
0.87816,0.82733,n
0.63888,0.87844,n
0.50805,0.03504,p
0.79932,0.35731,n
0.71814,0.79779,n
0.58306,0.50195,p
0.00427,0.08201,n
0.24977,0.84318,n
0.56493,0.31440,p
0.40281,0.50341,n
0.09434,0.04757,p
0.17927,0.68971,n
0.00954,0.12756,n
0.43331,0.65471,n
0.00130,0.48798,n
0.95108,0.12644,p
0.81927,0.96056,n
0.32249,0.51544,n
0.51736,0.91283,n
0.45686,0.53492,n
0.69233,0.29947,n
0.46100,0.97045,n
0.87497,0.89750,n
0.87281,0.71245,n
0.67671,0.51396,p
0.83916,0.78008,n
0.32618,0.05949,p
0.13814,0.27775,p
0.05219,0.31444,n
0.14999,0.04321,p
0.99204,0.26904,p
0.89371,0.47692,p
0.13191,0.04802,n
0.45380,0.50899,p
0.02916,0.46146,n
0.97396,0.76738,p
0.01679,0.97947,n
0.14632,0.90840,n
0.79832,0.04448,n
0.49763,0.94841,n
0.80143,0.02159,p
0.23134,0.00213,p
0.31356,0.44461,n
0.73828,0.56381,p
0.22100,0.02410,n
0.02724,0.66757,p
0.73985,0.61135,p
0.13957,0.31665,n
0.20527,0.12407,p
0.47592,0.64890,n
0.16467,0.19361,p
0.58698,0.32549,p
0.78223,0.51756,p
0.59182,0.58776,n
0.23380,0.20792,p
0.36320,0.83839,n
0.69630,0.73449,n
0.06855,0.71817,n
0.03024,0.12277,p
0.50557,0.50441,n
0.90782,0.04227,p
0.83469,0.83586,p
0.45154,0.88563,n
0.76381,0.13873,p
0.29318,0.03447,p
0.51325,0.44555,n
0.34969,0.52412,n
0.82747,0.34447,p
0.16098,0.45815,n
0.87980,0.54341,p
0.40113,0.39645,n
0.49197,0.04994,p
0.05120,0.66938,p
0.89964,0.63539,p
0.72233,0.04615,p
0.88913,0.97445,n
0.58313,0.07510,p
0.55346,0.85110,n
0.52270,0.62528,n
0.73881,0.81078,n
0.66829,0.79644,n
0.03591,0.74975,n
0.26210,0.03117,p
0.86013,0.04112,n
0.41988,0.53624,n
0.98852,0.26515,p
0.77170,0.93011,n
0.75271,0.07748,p
0.36437,0.89552,p
0.77799,0.49803,p
0.86359,0.62683,p
0.04935,0.86754,n
0.03110,0.36110,n
0.08691,0.84258,n
0.39677,0.66067,n
0.93273,0.07752,p
0.17169,0.58110,n
0.90510,0.90155,n
0.33257,0.00060,p
0.38342,0.95593,n
0.09183,0.92628,n
0.60926,0.05285,p
0.39320,0.40982,p
0.53228,0.80731,n
0.11073,0.77261,n
0.36404,0.54982,n
0.54409,0.88951,n
0.58763,0.95566,n
0.77706,0.13923,p
0.36921,0.90878,n
0.41095,0.49752,n
0.65886,0.73273,n
0.11560,0.42053,n
0.16596,0.83787,n
0.57128,0.71479,n
0.47206,0.15003,p
0.38639,0.43940,n
0.13736,0.69703,p
0.45459,0.93538,n
0.94968,0.07420,p
0.29058,0.05946,p
0.15980,0.61025,n
0.33286,0.87630,n
0.91976,0.93075,n
0.75420,0.83407,n
0.95250,0.53824,p
0.10259,0.73113,n
0.27376,0.32341,n
0.27049,0.63789,n
0.94709,0.35579,p
0.53607,0.00457,p
0.06451,0.21529,n
0.60639,0.69216,n
0.86306,0.77793,n
0.62504,0.89935,n
0.47500,0.47752,n
0.07672,0.67912,n
0.10941,0.26068,n
0.70658,0.79681,p
0.76504,0.94665,n
0.24314,0.45933,p
0.51022,0.77639,n
0.33943,0.04218,p
0.28691,0.74120,n
0.76126,0.54524,p
0.90210,0.30372,p
0.03260,0.09536,n
0.31970,0.78020,n
0.13001,0.64552,n
0.38158,0.57776,n
0.69612,0.59865,p
0.43950,0.23603,p
0.82761,0.85556,n
0.04218,0.28632,n
0.91690,0.33109,p
0.67847,0.41315,p
0.00773,0.82299,n
0.29918,0.10697,p
0.33665,0.67436,n
0.69224,0.66040,n
0.60090,0.20499,p
0.14702,0.91745,n
0.80406,0.74283,n
0.81714,0.00885,p
0.28646,0.62342,n
0.46193,0.99698,p
0.88451,0.74242,p
0.98948,0.06484,p
0.62886,0.31461,p
0.92187,0.49553,p
0.65385,0.98655,p
0.35360,0.89609,n
0.63104,0.14646,p
0.89418,0.84362,n
0.67616,0.29490,p
0.12266,0.84827,n
0.29659,0.38592,n
0.55933,0.17523,p
0.02178,0.36944,n
0.52687,0.75735,n
0.61674,0.07644,n
0.70637,0.43668,p
0.09562,0.16783,n
0.77565,0.24709,n
0.21901,0.51123,n
0.94718,0.07886,p
0.27493,0.23973,p
0.13775,0.12640,p
0.78645,0.35132,p
