@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.86966,0.01662,p
0.46224,0.74691,p
0.61800,0.22460,p
0.29693,0.10958,p
0.65969,0.40221,p
0.15511,0.49903,n
0.93598,0.08805,p
0.71330,0.41349,p
0.91619,0.23804,n
0.81720,0.21900,p
0.24517,0.32273,n
0.27075,0.20982,p
0.24115,0.30999,n
0.72884,0.19303,p
0.63863,0.86031,n
0.77163,0.45671,p
0.99734,0.06511,p
0.88675,0.97579,n
0.24071,0.14881,p
0.49893,0.27586,p
0.71725,0.55470,p
0.58054,0.25719,p
0.05199,0.31568,n
0.69469,0.32587,p
0.44476,0.93659,n
0.66874,0.79280,n
0.18943,0.10142,p
0.35323,0.88683,n
0.41404,0.72404,p
0.83215,0.36998,p
0.67436,0.19723,p
0.90026,0.14885,p
0.48104,0.43780,p
0.41917,0.37619,p
0.61108,0.24057,p
0.67306,0.71473,p
0.39293,0.49562,p
0.90882,0.38249,p
0.54968,0.21893,p
0.48210,0.45930,p
0.08479,0.99755,n
0.42516,0.59770,n
0.79227,0.50085,p
0.91233,0.21916,p
0.22899,0.66035,n
0.83802,0.53389,p
0.63819,0.76090,n
0.41399,0.79356,n
0.52486,0.10117,p
0.95170,0.16858,p
0.61234,0.23255,p
0.50009,0.31032,p
0.58446,0.36704,p
0.80113,0.65041,p
0.87665,0.00849,p
0.90681,0.53518,p
0.33407,0.90913,n
0.50923,0.03167,p
0.50732,0.98427,n
0.28276,0.73794,n
0.39086,0.82608,n
0.32620,0.24682,p
0.14716,0.70213,p
0.86151,0.44732,p
0.55309,0.73260,n
0.01695,0.23440,n
0.09189,0.52722,p
0.45385,0.24524,p
0.21885,0.65886,n
0.14054,0.32016,n
0.56892,0.94493,n
0.47960,0.03359,p
0.86937,0.37550,p
0.52566,0.70138,n
0.78714,0.77305,n
0.80231,0.23677,p
0.33382,0.54331,n
0.33134,0.74287,n
0.86536,0.99484,n
0.72913,0.93254,n
0.65180,0.78255,n
0.62963,0.51237,p
0.52011,0.57203,n
0.12122,0.44418,n
0.08199,0.85941,n
0.28925,0.73560,n
0.78821,0.82502,n
0.63003,0.43670,p
0.21761,0.11061,p
0.15985,0.74584,n
0.61404,0.28123,p
0.72342,0.16550,p
0.28926,0.25260,p
0.63949,0.13924,p
0.19837,0.67937,n
0.87894,0.36736,p
0.80670,0.53400,p
0.57973,0.71250,n
0.28197,0.73394,n
0.35532,0.32979,p
0.04136,0.56275,n
0.46555,0.29680,p
0.10021,0.63480,n
0.72466,0.33931,p
0.09189,0.91026,n
0.77791,0.45530,p
0.48436,0.07971,p
0.92292,0.15770,p
0.25661,0.67525,n
0.71257,0.28944,p
0.54498,0.35183,p
0.07856,0.65400,n
0.36199,0.25489,p
0.46733,0.16808,p
0.42621,0.04912,n
0.80118,0.82918,n
0.98526,0.33213,p
0.68995,0.25965,n
0.56715,0.66908,n
0.61951,0.05521,p
0.57486,0.25007,p
0.28502,0.93817,n
0.26632,0.77471,n
0.27496,0.67822,n
0.39016,0.23340,p
0.91132,0.87409,n
0.72844,0.64588,n
0.97064,0.01615,p
0.62974,0.29792,p
0.78573,0.06136,p
0.31930,0.88582,n
0.41927,0.32401,n
0.34700,0.18019,p
0.55549,0.41678,p
0.55456,0.38118,p
0.67388,0.92718,n
0.72226,0.85954,n
0.36074,0.64055,n
0.10629,0.20243,n
0.60912,0.52165,p
0.09267,0.38281,n
0.60293,0.10149,p
0.08211,0.37425,n
0.10786,0.03945,p
0.63624,0.06712,p
0.54322,0.99674,n
0.58406,0.26549,p
0.56287,0.24345,p
0.21834,0.66585,n
0.38552,0.14384,p
0.00845,0.85372,n
0.79730,0.94763,n
0.58793,0.68141,n
0.45518,0.47486,p
0.20536,0.81597,n
0.23773,0.02700,p
0.04566,0.63263,n
0.94594,0.24205,p
0.87428,0.46846,n
0.34212,0.73733,n
0.68966,0.14565,p
0.16635,0.85024,n
0.75484,0.43234,p
0.28786,0.05790,p
0.88503,0.06447,p
0.60062,0.59856,n
0.15182,0.44448,n
0.68952,0.80908,n
0.04614,0.62618,n
0.76706,0.74259,n
0.33627,0.77064,n
0.71677,0.44167,p
0.45927,0.42314,p
0.92937,0.79635,p
0.98975,0.63349,p
0.35246,0.51239,n
0.77357,0.50002,p
0.01948,0.81175,n
0.49590,0.33297,p
0.51991,0.39508,p
0.89753,0.82046,n
0.07812,0.35773,p
0.92895,0.19282,p
0.05868,0.52637,n
0.16398,0.44710,n
0.29676,0.08496,p
0.66238,0.15698,p
0.61631,0.41253,p
0.70777,0.49926,p
0.85031,0.90704,p
0.26454,0.07297,n
0.88186,0.13122,p
0.10637,0.33918,p
0.03977,0.99087,p
0.86679,0.58163,p
0.62138,0.93779,n
0.83741,0.52672,p
0.39511,0.14838,p
0.79418,0.51354,p
0.56629,0.88319,n
0.61366,0.18329,p
0.15778,0.83858,n
0.66853,0.72847,n
0.92319,0.80953,n
0.75801,0.00069,p
0.00061,0.26693,n
0.44859,0.95774,n
0.65197,0.88263,p
0.89687,0.38723,p
0.78992,0.51253,p
0.32649,0.24250,p
0.76047,0.73657,n
0.46705,0.77303,n
0.92873,0.74607,p
0.93479,0.44510,p
0.91080,0.87735,n
0.57694,0.24172,p
0.30610,0.19932,p
0.91839,0.72085,p
0.01860,0.26979,p
0.69868,0.84219,n
0.29355,0.38964,n
0.50878,0.14051,n
0.57029,0.41389,p
0.06503,0.51376,n
0.78301,0.56730,p
0.40991,0.34893,p
0.57129,0.32624,p
0.50307,0.81832,n
0.62132,0.22436,n
0.17670,0.23666,p
0.60451,0.70633,n
0.83175,0.91909,n
0.54918,0.44289,p
0.34838,0.71922,n
0.08205,0.93767,n
0.73343,0.69730,n
0.19878,0.34350,n
0.66941,0.38477,p
0.31445,0.96115,n
0.86383,0.73189,p
0.39500,0.40312,n
0.16240,0.42050,n
0.19528,0.75059,n
0.08031,0.79184,n
0.89089,0.50838,p
0.69917,0.99469,n
0.03475,0.47400,n
0.80336,0.56842,p
0.65158,0.88672,n
0.04372,0.39340,n
0.40913,0.48092,p
0.40213,0.43144,n
0.26562,0.93583,n
0.01692,0.98250,n
0.83529,0.59768,p
0.69188,0.54980,p
0.44106,0.26802,p
0.93609,0.95041,n
0.17867,0.22504,n
0.50298,0.04703,p
0.06482,0.68254,n
0.96734,0.47012,p
0.39565,0.30861,p
0.42645,0.86215,n
0.24966,0.09596,p
0.93723,0.76720,p
0.35337,0.25247,p
0.69489,0.12881,p
0.60557,0.33093,p
0.58565,0.68769,n
0.50007,0.51345,n
0.23789,0.18222,p
0.06943,0.70543,p
0.22959,0.90553,p
0.13562,0.20214,n
0.23756,0.21095,p
0.10652,0.49043,n
0.57632,0.76833,n
0.90037,0.36538,p
0.03807,0.39653,n
0.58273,0.76463,n
0.37900,0.77488,n
0.46395,0.35397,p
0.41078,0.97834,n
0.23002,0.57214,n
0.96834,0.29917,p
0.92474,0.87508,n
0.29004,0.89985,n
0.48650,0.10219,p
0.83615,0.08443,p
0.05392,0.97639,n
0.93175,0.00329,p
0.46806,0.91218,n
0.95775,0.34092,p
0.36599,0.35929,n
0.57826,0.72304,n
0.95919,0.67097,p
0.60359,0.19533,p
0.76737,0.75252,n
0.00175,0.53546,n
0.46279,0.38500,p
0.52744,0.67510,n
0.10166,0.00824,n
0.17817,0.00478,p
0.63109,0.06306,p
0.29655,0.82826,n
0.79100,0.18974,p
0.61047,0.75701,n
0.02878,0.10345,n
0.40640,0.08298,p
0.17240,0.87473,n
0.56621,0.21677,p
0.94729,0.27201,p
0.66712,0.82395,n
0.55226,0.13023,p
0.99939,0.25521,p
0.61554,0.76311,n
0.23788,0.64102,n
0.28812,0.55049,n
0.93841,0.15324,p
0.99335,0.53102,p
0.01812,0.23090,n
0.84601,0.65819,p
0.30065,0.97644,n
0.62418,0.16242,p
0.70359,0.34672,n
0.23284,0.73928,n
0.77110,0.65964,p
0.42496,0.46816,n
0.90091,0.94367,n
0.64604,0.89484,n
0.77674,0.30291,p
0.59858,0.52062,p
0.18887,0.05640,p
0.90658,0.18513,p
0.80948,0.50753,p
0.52571,0.52314,n
0.92624,0.22756,n
0.65860,0.61069,p
0.48096,0.64051,n
0.38321,0.01967,p
0.93133,0.51875,p
0.61909,0.34056,n
0.79268,0.87366,n
0.66997,0.82831,n
0.91387,0.25891,p
0.33191,0.64972,n
0.57082,0.10654,p
0.35727,0.41102,n
0.97786,0.27716,p
0.51908,0.78363,p
0.45308,0.40758,p
0.98862,0.94019,n
0.42996,0.24147,p
0.74604,0.48062,p
0.80897,0.04559,p
0.05467,0.51885,n
0.84778,0.78148,p
0.10973,0.27137,n
0.91265,0.80272,n
0.55151,0.76981,n
0.78188,0.50449,p
0.48999,0.52401,n
0.47164,0.17281,p
0.20415,0.47278,n
0.12620,0.46807,n
0.84695,0.48395,p
0.20140,0.49363,n
0.83132,0.14377,p
0.98227,0.01751,p
0.56750,0.59756,n
0.81087,0.07415,p
0.74357,0.64890,p
0.04563,0.61610,n
0.76916,0.85742,n
0.38726,0.70322,n
0.99177,0.80529,p
0.68823,0.98627,n
0.73349,0.71140,n
0.22998,0.98546,n
0.53100,0.18818,p
0.46454,0.44499,p
0.37013,0.33980,p
0.49109,0.03107,p
0.82352,0.33723,p
0.39856,0.11002,p
0.33808,0.23637,p
0.96837,0.91896,p
0.56107,0.60196,n
0.12282,0.42478,n
0.87484,0.39140,p
0.94640,0.05862,p
0.64938,0.69601,n
0.21837,0.81386,n
0.96225,0.04899,p
0.06728,0.13794,n
0.68761,0.46064,p
0.07460,0.69514,n
0.35298,0.33244,p
0.42728,0.71886,n
0.69168,0.36460,p
0.31462,0.85836,n
0.59945,0.64946,n
0.54159,0.96929,p
0.61660,0.67957,n
0.37413,0.56520,n
0.20064,0.20240,p
0.22002,0.55137,n
0.78283,0.75677,n
0.40460,0.00974,p
0.33430,0.06563,n
0.12790,0.86718,n
0.90882,0.98546,p
0.05854,0.02183,p
0.09693,0.61353,n
0.04380,0.93652,n
0.76117,0.94914,n
0.27596,0.16387,p
0.20228,0.29284,n
0.90029,0.08231,p
0.48348,0.71271,n
0.65047,0.91196,n
0.79045,0.44158,p
0.97141,0.34690,p
0.46212,0.70907,n
0.57982,0.38372,p
0.00341,0.24539,n
0.53471,0.92400,n
0.72165,0.87370,n
0.82349,0.18828,p
0.43054,0.24914,p
0.20947,0.57140,n
0.28629,0.34459,n
0.97956,0.81894,p
0.43429,0.51336,n
0.11657,0.26980,n
0.35138,0.73490,n
0.21234,0.18561,p
0.79393,0.76296,n
0.80631,0.83540,n
0.43227,0.35029,p
0.81768,0.50275,p
0.69999,0.89567,n
0.51917,0.11799,p
0.94694,0.99788,n
0.93754,0.62390,p
0.39863,0.70403,n
0.93678,0.29459,p
0.06581,0.13843,n
0.64300,0.53752,p
0.78487,0.44700,p
0.43221,0.54704,n
0.56222,0.51231,p
0.35091,0.00516,p
0.52485,0.13588,p
0.35924,0.21905,p
0.23321,0.23741,n
0.40407,0.92117,n
0.53482,0.49710,p
0.92529,0.14847,p
0.48833,0.37121,p
0.53254,0.57061,n
0.98052,0.82072,p
0.07239,0.06043,p
0.45021,0.62094,p
0.38827,0.48137,n
0.37267,0.34784,p
0.09494,0.11189,n
0.97694,0.44499,n
0.51196,0.37615,n
0.62348,0.86419,n
0.15532,0.52562,n
0.41797,0.22935,p
0.68748,0.67526,n
0.63222,0.45198,p
0.45669,0.84297,n
0.34204,0.55816,n
0.97005,0.81920,p
0.32857,0.08391,p
0.50025,0.75153,n
0.61659,0.99874,n
0.25487,0.18563,p
0.09819,0.42709,n
0.85089,0.50864,p
0.71031,0.85512,n
0.34480,0.73850,n
0.84273,0.88406,n
0.23257,0.83036,n
0.46317,0.74019,n
0.35031,0.66268,n
0.74236,0.70383,n
0.01989,0.38231,n
0.06473,0.40805,n
0.61038,0.66086,n
0.36161,0.16054,p
0.89324,0.33733,p
0.98871,0.59452,p
0.70863,0.83463,n
0.50488,0.48593,n
0.66785,0.36044,p
0.30993,0.31173,n
0.57739,0.82053,n
0.18760,0.34193,n
0.20691,0.86141,p
0.89230,0.31716,p
0.74475,0.27785,p
0.96209,0.22415,p
0.16169,0.13705,p
0.62491,0.79066,n
0.74979,0.38982,p
0.33338,0.36478,n
0.05436,0.07794,n
0.17042,0.25010,n
0.17976,0.50964,n
0.06376,0.15297,n
0.74613,0.89054,n
0.53278,0.90030,n
0.40908,0.45131,p
0.06178,0.74159,n
0.20609,0.54766,n
0.59517,0.32124,p
0.07142,0.37928,n
0.78871,0.64183,p
0.07235,0.82716,n
0.56640,0.45297,p
0.78022,0.74124,n
0.84652,0.63964,p
0.88199,0.34921,p
0.76096,0.32194,p
0.69585,0.23038,p
0.79428,0.87715,p
0.74319,0.15056,p
0.52767,0.22972,p
0.24932,0.84890,n
0.72971,0.42834,p
0.50496,0.94558,n
0.39055,0.04830,p
0.69941,0.85701,n
0.55015,0.68095,n
0.98478,0.44236,p
0.63588,0.45382,p
0.32062,0.27972,p
0.97595,0.74066,p
0.06562,0.10588,n
0.49274,0.10558,p
0.75885,0.22940,p
0.64554,0.33906,p
0.89069,0.61626,n
0.43196,0.90059,n
0.24104,0.55517,n
0.28175,0.95510,n
0.29918,0.70294,n
0.27676,0.87784,n
0.19383,0.61514,n
0.57096,0.87029,n
0.35368,0.64378,n
0.66391,0.64652,p
0.52399,0.73492,n
0.78917,0.47369,p
0.09669,0.77457,n
0.38218,0.95229,n
0.13104,0.51528,n
0.61370,0.19631,p
0.28446,0.01675,p
0.39584,0.60038,n
0.18610,0.45778,n
0.00142,0.31633,n
0.99746,0.76384,p
0.87862,0.33502,p
0.77736,0.67933,p
0.95570,0.71087,p
0.02081,0.33299,n
0.05864,0.94953,n
0.97987,0.70978,p
0.46504,0.32594,p
0.52017,0.21633,p
0.83977,0.19255,p
0.04770,0.57173,n
0.37112,0.23854,n
0.81709,0.35505,p
0.41301,0.10485,p
0.20402,0.95161,n
0.32835,0.09597,p
0.57587,0.44430,p
0.72895,0.80176,n
0.86762,0.68326,p
0.07707,0.92724,n
0.63975,0.48481,p
0.01372,0.92619,n
0.14360,0.22191,n
0.95030,0.76790,p
0.08712,0.54199,n
0.44473,0.90454,n
0.83966,0.57910,p
0.07273,0.16030,n
0.13626,0.11681,p
0.66604,0.97930,n
0.18195,0.63181,n
0.90414,0.27973,p
0.10679,0.22031,n
0.64081,0.98435,n
0.89779,0.64956,n
0.38947,0.64096,n
0.78895,0.50841,n
0.80924,0.11472,n
0.28014,0.85035,n
0.87365,0.11846,p
0.49337,0.23914,p
0.58142,0.05820,p
0.96563,0.52910,p
0.11710,0.45780,n
0.63340,0.20706,p
0.83825,0.21440,p
0.95139,0.65255,p
0.20096,0.41770,n
0.00095,0.03453,n
0.32283,0.18222,p
0.31112,0.73872,n
0.90648,0.50196,n
0.78090,0.20902,p
0.98396,0.72376,p
0.34671,0.02758,n
0.49777,0.74858,p
0.74244,0.93079,n
0.64058,0.32080,p
0.12486,0.57045,n
0.50009,0.00942,p
0.71655,0.34191,p
0.34010,0.60902,n
0.02815,0.91645,p
0.73468,0.42793,p
0.05078,0.27289,n
0.21412,0.79884,n
0.34460,0.53891,n
0.93596,0.06273,p
0.67180,0.11622,p
0.78745,0.39328,p
0.11960,0.65017,p
0.17376,0.58151,p
0.69476,0.85806,p
0.32133,0.25630,p
0.20417,0.28039,p
0.48647,0.00968,p
0.89280,0.59443,p
0.78506,0.63264,p
0.32887,0.09040,p
0.94871,0.46523,p
0.45814,0.31438,p
0.95070,0.26322,p
0.17808,0.68842,n
0.46079,0.33669,p
0.41082,0.30620,p
0.22666,0.84092,n
0.21518,0.93361,n
0.01244,0.07044,n
0.25113,0.88841,n
0.17300,0.68878,n
0.83803,0.66057,p
0.51615,0.19757,p
0.21859,0.18159,p
0.65102,0.62283,n
0.73782,0.71373,p
0.27899,0.77796,n
0.35588,0.25979,n
0.69890,0.51180,n
0.66377,0.92787,n
0.44099,0.18047,p
0.11342,0.40998,n
0.62047,0.16137,p
0.19588,0.15580,p
0.67487,0.85734,p
0.44340,0.17442,n
0.74876,0.64832,n
0.97452,0.24950,p
0.90774,0.40732,p
0.46398,0.27049,p
0.56397,0.67546,n
0.90701,0.83184,n
0.46733,0.39106,p
0.80559,0.95210,n
0.44001,0.38287,p
0.41931,0.87989,n
0.27937,0.52268,n
0.25184,0.40062,p
0.71206,0.78337,n
0.75848,0.61706,p
0.71916,0.45725,p
0.35830,0.59560,n
0.11404,0.86771,n
0.07411,0.05591,p
0.86513,0.04367,p
0.41700,0.13071,p
0.37687,0.33565,p
0.18449,0.35751,p
0.52090,0.37314,p
0.93879,0.92666,n
0.69710,0.95190,n
0.19401,0.48016,n
0.66826,0.75605,n
0.49950,0.95615,p
0.11963,0.30304,n
0.53709,0.22673,n
0.04836,0.54914,n
0.38971,0.04794,p
0.27765,0.53423,n
0.77630,0.49452,p
0.92434,0.89288,n
0.49906,0.32639,p
0.78985,0.93521,n
0.80937,0.14754,p
0.95703,0.03092,p
0.40455,0.97233,n
0.41993,0.68488,n
0.24118,0.46916,n
0.31382,0.52038,n
0.15032,0.77205,n
0.64816,0.75549,n
0.15165,0.44805,n
0.34859,0.40339,n
0.12481,0.59375,n
0.09738,0.17644,n
0.30507,0.43820,n
0.21389,0.47641,n
0.22727,0.02307,p
0.40250,0.36965,p
0.12051,0.68167,n
0.75501,0.45111,p
0.06961,0.54039,n
0.22922,0.71506,n
0.38121,0.87315,n
0.00913,0.10214,p
0.43462,0.00799,p
0.96162,0.26634,p
0.65600,0.52479,p
0.79587,0.08402,p
0.38266,0.17097,p
0.97428,0.22121,p
0.87584,0.61094,p
0.12727,0.06973,n
0.84111,0.44486,p
0.77826,0.22853,p
0.46552,0.44720,p
0.20452,0.41029,n
0.71426,0.25189,p
0.36830,0.41887,n
0.06865,0.34091,p
0.49940,0.99145,n
0.98783,0.50011,p
0.54395,0.84240,n
0.47485,0.21463,p
0.25799,0.23439,p
0.40852,0.13641,p
0.30779,0.58578,n
0.86123,0.94329,n
0.93677,0.40299,p
0.05684,0.50802,n
0.89153,0.17996,p
0.14073,0.85208,n
0.74860,0.53007,p
0.00495,0.50371,n
0.03364,0.96694,n
0.89178,0.74000,p
0.87122,0.77105,n
0.07320,0.56544,n
0.27034,0.35211,n
0.61901,0.21843,p
0.30436,0.11183,p
0.68157,0.73329,n
0.73670,0.70355,n
0.43656,0.79806,n
0.25028,0.21299,p
0.48736,0.45384,p
0.97629,0.42525,n
0.95232,0.45299,p
0.33497,0.42672,p
0.33964,0.57991,n
0.05064,0.52092,n
0.61468,0.74817,n
0.81281,0.42988,p
0.75902,0.03694,p
0.31837,0.10735,p
0.77012,0.34894,p
0.97874,0.01156,p
0.35426,0.73956,n
0.33865,0.98205,n
0.88446,0.10519,p
0.30610,0.48117,n
0.54361,0.31677,p
0.18758,0.61439,n
0.62310,0.89846,n
0.25609,0.57702,p
0.74693,0.17693,p
0.64393,0.30740,p
0.27047,0.17527,p
0.42130,0.17341,p
0.23109,0.96426,n
0.80959,0.16980,p
0.24745,0.40614,n
0.39979,0.85398,n
0.96697,0.05650,p
0.75786,0.32244,n
0.64341,0.02414,p
0.23293,0.59823,n
0.39769,0.44452,n
0.83389,0.03557,p
0.17300,0.89573,p
0.96707,0.63765,p
0.50551,0.65846,n
0.19961,0.01614,p
0.54448,0.32648,n
0.09109,0.96469,n
0.85045,0.29601,p
0.03749,0.05730,n
0.14983,0.48029,n
0.80316,0.60884,p
0.45687,0.64128,n
0.79883,0.63967,p
0.71163,0.37786,p
0.93056,0.56636,p
0.55697,0.12801,p
0.89623,0.88478,n
0.05506,0.81633,n
0.05758,0.14767,n
0.92386,0.25406,p
0.17739,0.18312,p
0.49190,0.38740,p
0.95981,0.97376,n
0.22029,0.71438,n
0.74663,0.49834,p
0.25724,0.76894,n
0.33830,0.83930,n
0.93324,0.07403,n
0.78104,0.38975,p
0.45897,0.61288,n
0.48878,0.27295,p
0.15446,0.24432,n
0.31325,0.86861,n
0.87871,0.58284,p
0.46111,0.46166,n
0.76321,0.00337,p
0.46651,0.82581,n
0.72698,0.65162,p
0.16484,0.47850,n
0.99513,0.69932,n
0.13548,0.72032,n
0.83981,0.49265,p
0.65006,0.34229,p
0.26724,0.73663,n
0.52933,0.49031,n
0.58476,0.59930,n
0.70095,0.62047,p
0.44782,0.93155,n
0.77902,0.11908,p
0.40629,0.28851,p
0.29659,0.97767,n
0.12209,0.93166,n
0.97673,0.95576,n
0.60443,0.88375,n
0.95455,0.78710,p
0.64231,0.79975,n
0.27562,0.56992,n
0.78458,0.13687,p
0.97170,0.33817,p
0.19505,0.39546,n
0.65701,0.49713,p
0.25977,0.59322,n
0.32666,0.30838,p
0.21867,0.71618,n
0.71645,0.80133,n
0.88352,0.18509,p
0.39121,0.51061,n
0.56518,0.53586,n
0.21922,0.30073,p
0.33320,0.96551,n
0.25839,0.75535,n
0.16960,0.42818,n
0.43114,0.32889,p
0.33475,0.00334,p
0.58723,0.45022,p
0.24651,0.88935,n
0.27441,0.28837,n
0.17984,0.35599,n
0.66434,0.33177,p
0.09830,0.59448,n
0.45074,0.34578,p
0.41375,0.40769,n
0.95456,0.48749,p
0.24625,0.62051,n
0.05774,0.45333,n
0.25841,0.27403,n
0.55886,0.76987,n
0.20585,0.86996,n
0.09134,0.34211,n
0.67131,0.08002,n
0.49529,0.05272,p
0.64780,0.42542,p
0.06562,0.55096,n
0.32753,0.45415,n
0.55014,0.40679,n
0.35247,0.58220,n
0.24435,0.31809,n
0.23758,0.82862,n
0.09820,0.97695,n
0.38720,0.68425,n
0.56375,0.73774,n
0.30515,0.23586,p
0.32321,0.99892,n
0.01782,0.64150,n
0.18116,0.16479,p
0.17057,0.00483,n
0.88929,0.41580,p
0.12947,0.00268,p
0.67588,0.36190,p
0.16744,0.27523,n
0.49628,0.04410,p
0.35179,0.43158,n
0.89542,0.07967,p
0.28565,0.11351,p
0.50069,0.81196,n
0.49174,0.22464,p
0.19861,0.09987,p
0.03201,0.19811,n
0.11242,0.60906,n
0.36748,0.69449,n
0.77790,0.49068,p
0.02344,0.26533,n
0.47385,0.86055,n
0.65461,0.12934,p
0.59055,0.29394,p
0.92071,0.34800,p
0.46899,0.67463,n
0.81214,0.72701,n
0.47426,0.96845,n
0.79342,0.60105,p
0.37719,0.07801,p
0.84065,0.58860,p
0.31053,0.15993,p
0.87599,0.40541,p
0.28323,0.01091,p
0.57794,0.64779,n
0.89912,0.35135,n
0.73193,0.05431,p
0.33533,0.70601,n
0.29332,0.56816,n
0.19555,0.72738,n
0.24580,0.65476,n
0.80546,0.84553,n
0.45056,0.20329,p
0.65639,0.86372,p
0.05439,0.35186,n
0.68493,0.97263,n
0.02358,0.56778,n
0.81156,0.57389,p
0.57309,0.16187,p
0.36233,0.16087,p
0.18979,0.71888,n
0.13001,0.79961,n
0.77418,0.69946,n
0.92257,0.63774,p
0.69860,0.98180,n
0.67224,0.72082,n
0.41407,0.14509,p
0.49085,0.09620,p
0.11150,0.44302,n
0.26490,0.11374,p
0.51657,0.90396,n
0.17790,0.42117,n
0.54402,0.03420,p
0.77410,0.25850,p
0.39408,0.04124,n
0.43193,0.90214,n
0.26032,0.13618,p
0.62206,0.23051,p
0.99483,0.76641,p
0.41830,0.46131,n
0.93627,0.90688,n
0.44798,0.31024,n
0.51856,0.77396,n
0.70328,0.35505,p
0.64275,0.89402,n
0.35717,0.80859,n
0.53621,0.36791,p
0.28400,0.46351,n
0.46955,0.20211,p
0.86088,0.03026,p
0.30235,0.07260,p
0.62765,0.33685,p
0.35411,0.93657,n
0.52749,0.56667,p
0.49843,0.29790,p
0.08448,0.00746,p
0.76315,0.02427,p
0.43127,0.68430,n
0.47347,0.58445,p
0.78774,0.49664,p
0.28485,0.10167,p
0.85578,0.41000,p
0.14517,0.99105,n
0.84845,0.03775,n
0.25538,0.98505,n
0.56706,0.35390,p
0.96454,0.32157,p
0.04325,0.09348,n
0.41223,0.03844,p
0.52384,0.40194,p
0.95574,0.62207,p
0.81164,0.02469,p
0.82940,0.08651,p
0.93561,0.18020,p
0.23611,0.77970,n
0.54712,0.35789,p
0.98705,0.71921,p
0.46364,0.05057,n
0.66354,0.86279,n
0.55648,0.29133,n
0.06162,0.14505,p
0.29609,0.13605,p
0.41809,0.64918,n
0.75367,0.51869,n
0.10363,0.62927,p
0.94214,0.69270,p
0.50420,0.63646,n
0.78115,0.86471,p
0.78020,0.33382,p
0.19434,0.74360,n
0.31614,0.05429,p
0.57471,0.33397,p
0.43138,0.40624,n
0.52101,0.91952,n
0.65624,0.42733,p
0.59378,0.56537,n
0.69415,0.92765,n
0.79381,0.91255,n
0.95837,0.29589,p
0.75866,0.17359,p
0.20506,0.77950,p
0.79979,0.97312,n
0.16431,0.12672,p
0.66611,0.54880,p
0.55014,0.17408,p
0.56245,0.92751,n
