@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.57165,0.35094,p
0.43432,0.46484,n
0.95561,0.17892,n
0.11256,0.98623,n
0.79051,0.08394,p
0.39263,0.05080,p
0.44189,0.78982,n
0.22556,0.18846,p
0.32140,0.98408,n
0.79841,0.13325,p
0.59503,0.17806,p
0.99793,0.51053,p
0.62331,0.75978,p
0.80817,0.73808,n
0.70242,0.78458,n
0.66521,0.75843,n
0.26781,0.15339,n
0.67140,0.88125,n
0.66341,0.16122,p
0.22322,0.83140,n
0.66560,0.55143,p
0.98761,0.16525,p
0.94102,0.78677,p
0.57647,0.74690,n
0.13119,0.82351,n
0.85520,0.60434,p
0.57257,0.04188,p
0.75673,0.46912,p
0.50150,0.93861,n
0.86298,0.64609,p
0.16965,0.54208,p
0.68002,0.31241,p
0.78756,0.69209,p
0.23295,0.38519,n
0.27640,0.88277,n
0.78574,0.49889,n
0.60972,0.73005,n
0.68478,0.57075,p
0.97481,0.09564,p
0.99569,0.24874,p
0.32630,0.36127,n
0.38926,0.13575,p
0.93486,0.38199,p
0.36352,0.09346,p
0.61120,0.67712,n
0.60175,0.27514,p
0.36782,0.11516,p
0.73884,0.88417,n
0.81139,0.96454,p
0.27496,0.11649,p
0.88603,0.70328,p
0.32334,0.67223,n
0.40914,0.14609,p
0.52600,0.37481,p
0.56969,0.51085,n
0.55314,0.06012,p
0.77788,0.43766,p
0.64104,0.47609,p
0.36428,0.90239,n
0.89944,0.26119,p
0.04511,0.20678,n
0.52356,0.37911,p
0.71551,0.56491,p
0.74148,0.45504,p
0.47693,0.50175,n
0.84224,0.53826,p
0.05575,0.40979,n
0.77039,0.37896,p
0.17195,0.32617,p
0.44626,0.95690,n
0.41762,0.21067,p
0.11521,0.91347,n
0.08822,0.33567,n
0.38329,0.39805,n
0.49574,0.18256,n
0.44011,0.24229,p
0.85117,0.08609,p
0.19069,0.50699,p
0.59339,0.61358,n
0.61289,0.70752,n
0.23646,0.88409,p
0.20326,0.88904,n
0.37146,0.48014,n
0.27601,0.34466,n
0.51749,0.45895,p
0.53218,0.64815,n
0.08041,0.71042,n
0.91426,0.29171,p
0.71510,0.41431,p
0.85628,0.04418,p
0.54104,0.32956,p
0.95135,0.71123,p
0.41456,0.58739,p
0.12708,0.14551,n
0.50158,0.83410,n
0.93536,0.39330,p
0.02619,0.44163,n
0.56034,0.22172,p
0.81611,0.35832,p
0.94002,0.20445,p
0.49952,0.14456,p
0.17211,0.90252,n
0.70132,0.25637,p
0.84419,0.02455,p
0.69421,0.71041,n
0.23273,0.42929,n
0.88059,0.97203,p
0.41010,0.96555,n
0.21980,0.66890,n
0.05128,0.39999,n
0.51045,0.22379,p
0.24359,0.47019,n
0.32108,0.12913,p
0.90563,0.76703,n
0.10131,0.14785,n
0.47347,0.91056,n
0.52683,0.61026,n
0.10309,0.30984,p
0.59318,0.06162,p
0.88220,0.99823,n
0.66023,0.56692,p
0.39990,0.98465,n
0.15125,0.46990,n
0.44990,0.13808,n
0.50378,0.09516,p
0.12649,0.68429,n
0.44337,0.78019,n
0.53524,0.17153,p
0.15021,0.07162,p
0.42588,0.75473,n
0.36997,0.02122,p
0.52541,0.67538,n
0.09419,0.39783,p
0.28245,0.12122,n
0.95663,0.83783,n
0.09607,0.50071,n
0.91950,0.52920,p
0.65104,0.18106,p
0.01013,0.92492,n
0.35961,0.34029,p
0.89500,0.77836,p
0.96277,0.03942,p
0.10111,0.59683,n
0.50494,0.52746,n
0.18888,0.05858,p
0.00035,0.99389,p
0.35513,0.14253,p
0.13168,0.89965,n
0.09022,0.04294,p
0.72164,0.81064,n
0.61532,0.53533,p
0.03935,0.85584,n
0.64611,0.34894,p
0.73784,0.69163,n
0.15011,0.92742,n
0.72897,0.39042,p
0.75267,0.62013,p
0.42261,0.28840,p
0.90444,0.31138,p
0.34734,0.04736,p
0.64018,0.77002,n
0.82791,0.38553,n
0.77919,0.32229,p
0.88563,0.88810,n
0.81699,0.78601,n
0.99872,0.60507,p
0.46345,0.17095,p
0.91895,0.02604,p
0.70859,0.85410,n
0.57576,0.70598,n
0.56718,0.08921,p
0.51980,0.97838,n
0.63377,0.53993,p
0.95556,0.02070,p
0.40123,0.86018,n
0.45481,0.06574,p
0.11495,0.14420,n
0.53115,0.23336,p
0.00083,0.07798,n
0.97186,0.51438,p
0.49273,0.89405,n
0.35378,0.03906,p
0.09109,0.46484,n
0.74333,0.97373,n
0.61222,0.14914,n
0.13717,0.26744,n
0.61874,0.64410,n
0.47514,0.02979,p
0.46672,0.69257,n
0.76121,0.35574,n
0.40431,0.63411,n
0.13691,0.34693,n
0.00091,0.59242,n
0.44481,0.48663,n
0.13452,0.55212,n
0.30724,0.73178,n
0.67473,0.25667,p
0.94461,0.14118,p
0.74580,0.83777,p
0.08577,0.83253,n
0.78556,0.19869,n
0.36297,0.40105,n
0.81463,0.54892,p
0.99477,0.47780,p
0.36926,0.72825,n
0.08146,0.29910,n
0.87416,0.05626,p
0.80114,0.64617,p
0.68959,0.93621,p
0.45559,0.32459,p
0.40595,0.75426,n
0.30320,0.39795,n
0.39969,0.49008,n
0.36524,0.64475,n
0.02253,0.08088,n
0.47717,0.37343,p
0.53175,0.46762,p
0.95877,0.27919,p
0.61459,0.65750,n
0.45568,0.02301,p
0.78893,0.36836,p
0.66703,0.13517,n
0.61458,0.69843,n
0.12130,0.89659,n
0.32741,0.85972,n
0.27221,0.86657,n
0.54390,0.66979,n
0.57275,0.32178,p
0.28243,0.12959,p
0.81953,0.79046,n
0.76339,0.89677,n
0.76814,0.45837,p
0.59544,0.17526,p
0.17167,0.06355,p
0.98127,0.48053,p
0.51784,0.95858,n
0.79693,0.51580,p
0.54714,0.41562,p
0.28892,0.28775,n
0.60671,0.48369,p
0.64487,0.46576,p
0.71954,0.75001,n
0.49945,0.40973,p
0.67257,0.31482,p
0.27397,0.24464,p
0.49044,0.16642,p
0.29910,0.86040,n
0.27761,0.87205,n
0.10356,0.56314,n
0.41647,0.73957,n
0.96590,0.67844,p
0.20823,0.48264,n
0.87288,0.72967,p
0.20676,0.26147,n
0.43446,0.77055,n
0.62708,0.50811,p
0.78711,0.12387,p
0.83562,0.30734,p
0.48847,0.19249,p
0.61702,0.09317,p
0.36780,0.21103,p
0.65325,0.01591,n
0.99666,0.47065,p
0.67674,0.73981,n
0.39435,0.04759,p
0.46164,0.60624,n
0.22248,0.24336,n
0.82251,0.72317,p
0.77039,0.39297,p
0.21394,0.02159,p
0.28856,0.62659,n
0.30097,0.00795,p
0.35615,0.73937,n
0.49113,0.37347,n
0.24468,0.08850,p
0.56016,0.51102,p
0.42739,0.01772,p
0.67556,0.14678,p
0.98699,0.68339,p
0.27783,0.82391,p
0.96330,0.84124,n
0.19236,0.86371,n
0.17393,0.39214,n
0.98965,0.45211,p
0.96202,0.55719,p
0.18679,0.99123,n
0.71545,0.55289,p
0.13553,0.92586,n
0.41705,0.21045,p
0.97097,0.95615,n
0.01076,0.93208,n
0.96722,0.67395,p
0.44465,0.90476,n
0.71583,0.60943,p
0.86932,0.23700,p
0.24629,0.89193,n
0.39044,0.16617,p
0.18178,0.64322,n
0.04364,0.98229,n
0.11176,0.01253,p
0.88253,0.54818,p
0.43440,0.92843,n
0.14734,0.70279,p
0.65207,0.74634,n
0.70531,0.04253,p
0.51583,0.93813,n
0.28431,0.26010,p
0.24829,0.93437,n
0.82362,0.86276,n
0.02589,0.60896,n
0.22797,0.50323,n
0.97487,0.15926,p
0.66387,0.52569,p
0.23828,0.29189,n
0.05853,0.01402,p
0.64495,0.19986,p
0.85976,0.65620,p
0.64781,0.20813,p
0.33766,0.56286,n
0.19560,0.72752,n
0.91032,0.72204,p
0.33989,0.06909,p
0.73582,0.87853,p
0.06404,0.36304,n
0.90555,0.33702,p
0.58636,0.76852,n
0.78707,0.68539,p
0.57276,0.57369,n
0.10631,0.55831,n
0.23681,0.52660,n
0.90317,0.51246,p
0.19625,0.57063,p
0.68983,0.16149,p
0.62618,0.95616,n
0.68452,0.61022,p
0.37454,0.62567,n
0.51860,0.03795,n
0.55704,0.37860,p
0.04301,0.40210,n
0.58377,0.31784,p
0.16204,0.42881,n
0.34346,0.74205,n
0.72263,0.57343,p
0.24579,0.23881,p
0.37252,0.47632,n
0.91340,0.49269,p
0.63261,0.17709,n
0.71240,0.62923,p
0.21546,0.71758,n
0.20795,0.66667,n
0.50606,0.06182,p
0.03776,0.83130,n
0.94392,0.95813,n
0.85227,0.15947,p
0.90509,0.06478,p
0.81087,0.61195,p
0.22878,0.85701,n
0.77470,0.36349,p
0.24241,0.26696,p
0.00480,0.84658,n
0.37354,0.49812,n
0.64408,0.68180,n
0.37853,0.47590,p
0.25519,0.85295,n
0.52541,0.17177,p
0.61051,0.54100,p
0.18056,0.43540,n
0.59105,0.03037,n
0.13573,0.73456,n
0.06834,0.00193,p
0.63968,0.20422,p
0.72544,0.84939,n
0.98851,0.14003,n
0.87233,0.54653,p
0.69997,0.73449,n
0.53818,0.89672,n
0.89883,0.91400,n
0.33707,0.09753,p
0.33686,0.22201,p
0.72924,0.31512,p
0.72223,0.04426,p
0.66498,0.96196,n
0.94860,0.48135,n
0.06770,0.14561,n
0.52862,0.67495,n
0.42832,0.74736,n
0.75230,0.67756,p
0.94854,0.63323,p
0.14084,0.53599,n
0.68716,0.51406,p
0.07357,0.93113,n
0.64844,0.54470,p
0.09918,0.33259,n
0.18045,0.96212,n
0.09937,0.30962,n
0.74664,0.27550,p
0.24158,0.49277,n
0.53465,0.59755,n
0.71286,0.04941,p
0.07244,0.91637,n
0.45771,0.66576,n
0.51612,0.43061,p
0.78027,0.13190,p
0.18327,0.31625,n
0.30144,0.79884,n
0.66347,0.94253,n
0.57799,0.52616,p
0.99448,0.60379,p
0.37162,0.75860,n
0.59430,0.12550,p
0.00446,0.84990,n
0.61447,0.28806,p
0.29000,0.85764,n
0.05914,0.78946,n
0.86044,0.95518,n
0.86489,0.58032,p
0.13842,0.27426,n
0.46683,0.00720,p
0.41377,0.59150,n
0.41971,0.64062,n
0.70319,0.57197,n
0.89433,0.54943,p
0.48475,0.06383,p
0.60365,0.45840,p
0.43174,0.44722,n
0.09441,0.78671,p
0.45107,0.28533,p
0.31150,0.63970,n
0.39982,0.81876,n
0.62068,0.96606,n
0.21307,0.87243,n
0.37744,0.10782,p
0.43510,0.75291,n
0.97095,0.59317,p
0.53941,0.58550,p
0.54883,0.80709,n
0.89180,0.80332,n
0.54348,0.13354,p
0.84997,0.18213,p
0.44018,0.89942,p
0.01662,0.63018,n
0.75390,0.91680,n
0.97195,0.57007,p
0.23852,0.84986,n
0.60890,0.31251,p
0.63921,0.15107,p
0.17483,0.73022,n
0.91253,0.16274,p
0.18619,0.92278,n
0.68442,0.29242,p
0.06088,0.25090,n
0.37300,0.51134,n
0.74874,0.48596,p
0.84478,0.81896,n
0.57944,0.44181,p
0.44928,0.46896,n
0.21475,0.11291,p
0.48278,0.37531,p
0.93758,0.35324,p
0.56187,0.05418,n
0.21654,0.08167,n
0.90917,0.00165,p
0.46163,0.83681,n
0.87670,0.86548,n
0.75633,0.30963,p
0.25811,0.59298,n
0.78271,0.35965,p
0.17651,0.24585,n
0.84572,0.06768,p
0.77565,0.12302,p
0.66260,0.39401,n
0.85191,0.44591,p
0.53414,0.08135,p
0.73718,0.63308,p
0.36073,0.79293,n
0.08662,0.14569,n
0.58566,0.27792,p
0.07799,0.75830,p
0.73547,0.79218,n
0.45058,0.01150,p
0.65395,0.08560,p
0.67211,0.61762,n
0.99897,0.94487,n
0.62188,0.52404,n
0.02893,0.50317,n
0.39784,0.28932,p
0.72216,0.82599,n
0.01600,0.96517,n
0.48413,0.88493,n
0.27443,0.20105,p
0.27809,0.94384,n
0.58427,0.56545,n
0.86918,0.93097,p
0.66233,0.84613,n
0.70878,0.17276,n
0.97871,0.46232,p
0.38084,0.10574,p
0.29895,0.55345,n
0.59710,0.50217,p
0.88985,0.56269,p
0.59385,0.80435,n
0.11860,0.95234,n
0.55438,0.54230,n
0.27665,0.33649,n
0.86925,0.71386,p
0.58161,0.00444,n
0.13406,0.91973,n
0.20428,0.33397,n
0.48059,0.66854,n
0.30617,0.58550,n
0.33125,0.54546,n
0.29608,0.86962,n
0.31409,0.14167,p
0.27910,0.39554,n
0.37579,0.07120,n
0.86677,0.02380,p
0.64422,0.27188,p
0.31884,0.99950,n
0.73833,0.28524,p
0.43997,0.90892,n
0.21734,0.17368,p
0.59450,0.40575,p
0.22709,0.93244,n
0.75458,0.42487,p
0.22868,0.22398,p
0.69943,0.61646,p
0.68665,0.52813,p
0.50448,0.40775,p
0.69404,0.47377,p
0.04184,0.11781,n
0.71587,0.16239,p
0.89210,0.18287,p
0.31290,0.44256,n
0.65964,0.64595,n
0.18073,0.26306,n
0.61634,0.23145,p
0.98938,0.05936,p
0.66605,0.73575,n
0.93630,0.94241,n
0.46916,0.49197,n
0.63584,0.18789,p
0.63241,0.76009,n
0.71973,0.28688,p
0.59416,0.64743,n
0.96131,0.29590,p
0.05457,0.98304,n
0.13148,0.07590,p
0.49990,0.20044,p
0.93035,0.22364,p
0.53045,0.67264,n
0.77489,0.88180,n
0.84870,0.43098,n
0.69854,0.38318,p
0.19066,0.68270,n
0.49414,0.85837,n
0.76840,0.40239,p
0.78602,0.90304,n
0.89283,0.98393,n
0.43512,0.56292,n
0.04750,0.21563,n
0.58327,0.62620,n
0.83335,0.49832,p
0.19437,0.12943,p
0.15157,0.63302,n
0.00459,0.94130,n
0.91991,0.05000,p
0.63736,0.29950,p
0.24026,0.57671,n
0.94027,0.52573,p
0.27624,0.05500,p
0.95244,0.18061,p
0.29550,0.31598,n
0.79828,0.62608,p
0.58486,0.33087,p
0.57738,0.96015,n
0.78362,0.62354,p
0.01323,0.84346,n
0.62511,0.62913,n
0.95569,0.30300,p
0.30569,0.52849,n
0.03621,0.96223,n
0.44887,0.50319,n
0.29000,0.26412,p
0.16319,0.27355,n
0.57702,0.85689,n
0.44755,0.56256,n
0.53591,0.19109,n
0.42003,0.39497,p
0.90487,0.35694,n
0.18552,0.84733,n
0.71514,0.90796,n
0.61735,0.42315,p
0.66521,0.53277,p
0.81495,0.13245,p
0.83897,0.69731,p
0.94825,0.05287,p
0.70886,0.08073,p
0.76646,0.36096,p
0.66110,0.67846,n
0.38038,0.02118,p
0.67530,0.20003,p
0.45200,0.88002,n
0.31432,0.95908,n
0.32825,0.88418,n
0.06784,0.06312,p
0.62151,0.69745,p
0.64476,0.85699,n
0.09128,0.67371,n
0.56077,0.36139,p
0.22823,0.15140,p
0.41019,0.47004,n
0.30412,0.09383,p
0.94746,0.39223,p
0.68741,0.66324,n
0.75260,0.13833,p
0.53173,0.28296,p
0.84278,0.57901,p
0.50361,0.99787,n
0.25752,0.78961,n
0.63928,0.34112,p
0.05273,0.65250,n
0.96930,0.90954,n
0.42087,0.42000,n
0.25609,0.76250,n
0.04497,0.72915,n
0.62323,0.88585,n
0.63602,0.26820,p
0.65636,0.78395,n
0.33709,0.38154,n
0.10572,0.86074,p
0.65702,0.43029,p
0.01574,0.71422,n
0.17652,0.76145,n
0.90292,0.63700,p
0.41669,0.84868,n
0.31940,0.46206,n
0.93538,0.56658,p
0.31506,0.31700,n
0.86450,0.32190,p
0.16625,0.08470,p
0.19576,0.32196,p
0.78171,0.17588,p
0.57038,0.25958,p
0.57768,0.78278,n
0.11794,0.50656,n
0.83171,0.70418,p
0.71917,0.38520,p
0.03509,0.53694,n
0.72870,0.99480,n
0.20850,0.78930,n
0.23680,0.75693,n
0.55886,0.28416,p
0.52813,0.43879,p
0.91824,0.44564,n
0.97688,0.97711,n
0.12891,0.22173,n
0.85637,0.64613,p
0.90893,0.26396,p
0.36501,0.80232,n
0.70956,0.55923,p
0.83973,0.13396,p
0.36034,0.18655,p
0.39540,0.11328,p
0.54258,0.77718,n
0.99354,0.84190,n
0.11163,0.48005,n
0.86973,0.90475,n
0.89362,0.99144,n
0.77826,0.47714,p
0.44937,0.23260,p
0.89479,0.62440,p
0.36955,0.44918,n
0.92128,0.52947,p
0.32936,0.64471,n
0.19064,0.92703,n
0.68834,0.33357,p
0.98065,0.08899,p
0.61050,0.46635,p
0.68086,0.08562,p
0.22102,0.34067,n
0.05904,0.94358,n
0.56054,0.92399,n
0.59336,0.69195,n
0.13461,0.16296,n
0.93121,0.54856,p
0.95457,0.71631,p
0.23967,0.35833,n
0.21270,0.59435,n
0.28023,0.87551,p
0.46905,0.30625,p
0.84642,0.76391,n
0.33844,0.79231,n
0.54060,0.10005,p
0.32732,0.13781,n
0.93952,0.59344,n
0.11225,0.03447,p
0.54116,0.34430,p
0.50104,0.25626,n
0.57963,0.90963,n
0.22478,0.10178,p
0.24382,0.77542,n
0.73591,0.93212,n
0.79224,0.18363,p
0.50593,0.85731,n
0.09493,0.62554,n
0.00462,0.52753,p
0.55053,0.21840,p
0.06124,0.99802,n
0.82456,0.94453,n
0.28621,0.53504,n
0.58942,0.55606,n
0.38046,0.18795,p
0.83630,0.37633,p
0.92947,0.49221,p
0.06729,0.07530,n
0.39188,0.30514,p
0.38662,0.19017,n
0.90879,0.86930,n
0.25799,0.09896,p
0.79709,0.12262,p
0.32216,0.81016,n
0.14783,0.57842,p
0.02713,0.79896,n
0.31779,0.37533,n
0.44393,0.10734,p
0.67159,0.16534,n
0.79872,0.30933,n
0.11769,0.95944,n
0.66132,0.57970,p
0.65864,0.99399,n
0.91045,0.48563,p
0.78827,0.81225,n
0.53440,0.80399,n
0.51458,0.03802,p
0.76141,0.08390,p
0.74469,0.43031,p
0.39643,0.18887,p
0.02772,0.03168,n
0.79971,0.59362,p
0.33029,0.69968,n
0.29407,0.74244,n
0.54820,0.30885,p
0.12803,0.13473,p
0.28749,0.97557,n
0.41608,0.47982,n
0.95932,0.67860,p
0.11551,0.18129,n
0.07573,0.19205,n
0.30818,0.92539,n
0.26596,0.26627,n
0.17303,0.65735,n
0.81680,0.88942,n
0.28445,0.55905,n
0.80121,0.00070,p
0.94416,0.72926,n
0.56475,0.22019,p
0.29489,0.90731,n
0.90152,0.19811,p
0.28467,0.38626,n
0.04307,0.40680,n
0.27845,0.65462,n
0.98967,0.65385,p
0.30951,0.89747,n
0.91414,0.34597,p
0.91849,0.39671,p
0.02834,0.48018,n
0.40033,0.72600,n
0.59596,0.20050,n
0.06035,0.87764,n
0.23613,0.91887,n
0.15292,0.53103,n
0.52842,0.21407,p
0.50367,0.43276,p
0.73038,0.20510,p
0.93103,0.15249,p
0.89671,0.97669,p
0.66063,0.38633,p
0.00028,0.73620,n
0.36734,0.40445,n
0.05693,0.87510,p
0.28169,0.14739,p
0.84581,0.00554,p
0.68352,0.10834,p
0.14360,0.54942,n
0.33273,0.06193,p
0.55956,0.40440,p
0.70897,0.43369,p
0.78387,0.21177,p
0.61555,0.23470,p
0.84087,0.12695,p
0.83319,0.12766,p
0.38327,0.63884,n
0.68018,0.61710,p
0.71225,0.17795,p
0.40460,0.69732,n
0.40154,0.59079,n
0.86844,0.87129,n
0.05059,0.84610,n
0.56481,0.06203,p
0.35763,0.28118,p
0.16835,0.07750,p
0.37262,0.27094,p
0.57685,0.28559,p
0.40270,0.24897,p
0.57843,0.18904,p
0.76047,0.76751,n
0.10640,0.27000,n
0.01446,0.94472,n
0.62891,0.45900,p
0.98507,0.99969,n
0.62495,0.56876,p
0.71491,0.30972,n
0.66977,0.96078,n
0.90113,0.20396,p
0.38094,0.42829,p
0.56241,0.01520,p
0.66324,0.72299,n
0.48206,0.63079,p
0.00468,0.50781,n
0.45902,0.67528,n
0.34552,0.21405,p
0.63567,0.78016,n
0.00404,0.84150,n
0.17279,0.76249,n
0.64681,0.73258,n
0.49899,0.44332,p
0.91284,0.64982,n
0.24240,0.93585,n
0.94313,0.12999,p
0.81751,0.10367,p
0.90731,0.77684,p
0.30398,0.73872,n
0.86855,0.09156,p
0.95827,0.61638,p
0.35657,0.43573,n
0.41600,0.34555,p
0.93455,0.50811,p
0.15332,0.41904,n
0.80587,0.60911,p
0.28471,0.76816,n
0.53858,0.04678,p
0.17176,0.69252,n
0.95270,0.92012,n
0.07208,0.98560,n
0.56188,0.86714,n
0.44931,0.52570,p
0.81978,0.16455,p
0.44861,0.88223,n
0.54075,0.99716,n
0.41184,0.73047,n
0.15857,0.71657,n
0.64537,0.42702,p
0.96587,0.24731,p
0.55202,0.52384,p
0.34387,0.93213,n
0.44932,0.88214,n
0.54160,0.60967,n
0.39193,0.17139,p
0.10018,0.67243,n
0.05381,0.59444,n
0.30257,0.66945,n
0.06571,0.28289,n
0.00214,0.09954,n
0.62656,0.50816,p
0.65579,0.28714,p
0.79133,0.86729,n
0.09475,0.89941,n
0.45560,0.07166,p
0.94596,0.37008,p
0.02087,0.61033,n
0.71178,0.30486,p
0.12534,0.45651,n
0.76620,0.24116,p
0.11943,0.61823,n
0.57293,0.05151,p
0.03877,0.74469,n
0.24298,0.55899,n
0.86789,0.72007,p
0.55578,0.96703,p
0.84052,0.09884,p
0.50561,0.25172,p
0.26201,0.93517,p
0.07454,0.90736,n
0.69952,0.12200,p
0.23507,0.29182,n
0.06173,0.14220,n
0.18298,0.12003,p
0.38156,0.01067,p
0.86767,0.10844,p
0.81924,0.75929,n
0.08605,0.03533,p
0.62835,0.85809,p
0.19547,0.78977,n
0.58040,0.25816,p
0.83885,0.06003,p
0.51490,0.26773,p
0.38616,0.98463,n
0.83974,0.06748,p
0.57042,0.75340,n
0.85174,0.50813,p
0.71187,0.41035,p
0.51369,0.92808,n
0.56749,0.21690,p
0.37697,0.85626,n
0.81864,0.97619,n
0.28087,0.38905,n
0.78301,0.01570,p
0.90170,0.10000,p
0.42153,0.56047,n
0.75234,0.77082,n
0.88950,0.17618,p
0.85433,0.98910,n
0.86985,0.43043,p
0.33102,0.32823,n
0.95370,0.66908,p
0.24656,0.36172,n
0.71083,0.00075,p
0.07910,0.28501,n
0.27214,0.09186,p
0.59342,0.91565,n
0.94353,0.10549,p
0.22835,0.08589,p
0.31146,0.86037,n
0.27506,0.44191,n
0.49514,0.15468,p
0.18149,0.25539,n
0.09020,0.54107,n
0.91665,0.70678,p
0.70243,0.42578,p
0.66004,0.05842,p
0.87734,0.40514,n
0.61765,0.83820,n
0.66450,0.65428,n
0.72441,0.72277,n
0.84238,0.91600,n
0.50942,0.40004,p
0.11314,0.74176,n
0.14387,0.71236,n
0.98668,0.95467,n
0.35406,0.68171,n
0.95487,0.65906,p
0.94946,0.19191,p
0.24668,0.06213,p
0.56976,0.91208,n
0.69594,0.64256,n
0.44472,0.61012,n
0.44391,0.25599,n
0.82964,0.42691,p
0.79339,0.31230,n
0.71531,0.37815,p
0.66653,0.29643,p
0.48985,0.03446,p
0.74718,0.97659,n
0.17388,0.03714,p
0.38153,0.16937,p
0.03242,0.66374,n
0.09095,0.13582,n
0.98512,0.52128,p
0.80682,0.70832,p
0.69098,0.91956,n
0.93778,0.32029,p
0.04103,0.77178,n
0.96324,0.61931,p
0.75928,0.60834,p
0.34193,0.31823,p
0.23930,0.62718,n
0.84031,0.93634,n
0.60377,0.27842,p
0.23995,0.60547,n
0.19899,0.44901,p
0.79219,0.88084,n
0.46416,0.26247,p
0.81930,0.33621,p
0.88770,0.72225,n
0.20494,0.32019,n
0.05538,0.83239,n
0.30002,0.05803,p
0.74525,0.43422,p
0.31603,0.45584,p
0.24317,0.19940,p
0.75089,0.82383,n
0.61867,0.97624,n
0.51484,0.97725,n
0.98142,0.01839,p
0.56445,0.32395,p
0.59511,0.66134,n
0.88426,0.84052,p
0.33639,0.76004,p
0.15866,0.59618,p
0.14223,0.62725,n
0.71436,0.41994,p
0.78265,0.49936,p
0.77784,0.22678,p
0.88745,0.85056,n
0.42229,0.67393,n
0.72144,0.42117,p
0.81948,0.33946,p
0.48636,0.09266,p
0.85999,0.99160,n
0.06174,0.17135,n
0.17566,0.95811,n
0.91183,0.22063,p
0.28800,0.44953,n
0.89339,0.12617,p
