@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.22344,0.94985,n
0.55620,0.72183,n
0.03647,0.20985,n
0.43496,0.53827,n
0.69548,0.37158,p
0.46678,0.15595,n
0.83316,0.85144,n
0.79912,0.52367,p
0.45627,0.27160,p
0.85019,0.18573,n
0.14857,0.88573,n
0.09712,0.44013,n
0.60476,0.59450,n
0.41043,0.02284,p
0.00894,0.60074,n
0.14446,0.38315,n
0.45531,0.96364,n
0.60513,0.27879,p
0.93437,0.68059,p
0.54912,0.37859,n
0.08291,0.87164,n
0.29275,0.43306,n
0.10988,0.05946,p
0.69002,0.55845,p
0.80613,0.10611,p
0.51616,0.62909,n
0.87693,0.92177,n
0.75719,0.85092,n
0.53650,0.75100,n
0.50324,0.95984,n
0.70034,0.09820,p
0.82642,0.03850,p
0.32783,0.63221,p
0.19410,0.65645,n
0.07048,0.04460,p
0.63146,0.21426,p
0.04030,0.33464,n
0.20715,0.11412,p
0.82256,0.22787,p
0.13699,0.32955,n
0.15846,0.70114,n
0.20886,0.93317,n
0.20487,0.58963,n
0.63707,0.96968,p
0.08029,0.97992,n
0.86361,0.44960,p
0.60387,0.29337,p
0.46911,0.24956,p
0.65546,0.05334,p
0.41391,0.15316,n
0.99776,0.40388,p
0.33690,0.12110,p
0.34648,0.40412,n
0.01380,0.42304,p
0.97160,0.50174,n
0.44025,0.22595,p
0.73103,0.22249,p
0.62936,0.46012,p
0.41833,0.68143,n
0.91668,0.16152,p
0.26519,0.88810,n
0.34454,0.06615,p
0.59541,0.23644,p
0.97356,0.55840,p
0.13568,0.81121,n
0.20702,0.48133,p
0.47250,0.77013,p
0.48857,0.69415,n
0.68070,0.39580,n
0.46757,0.31596,p
0.62163,0.74121,p
0.34194,0.56117,n
0.18462,0.11722,p
0.78393,0.73198,n
0.71803,0.07249,p
0.14182,0.92976,n
0.12404,0.29682,n
0.49786,0.55362,n
0.57517,0.16790,p
0.10178,0.85579,n
0.64155,0.80563,n
0.61845,0.02235,n
0.38680,0.89165,n
0.32571,0.67360,n
0.94526,0.85964,n
0.69144,0.57263,p
0.73638,0.05250,p
0.53717,0.22391,p
0.51866,0.69075,n
0.36222,0.35933,n
0.76725,0.80358,n
0.83003,0.12358,p
0.23974,0.50684,n
0.27051,0.01537,p
0.34896,0.76479,n
0.27221,0.41806,n
0.09536,0.19801,n
0.38969,0.99362,n
0.56376,0.83366,p
0.86976,0.40601,p
0.68933,0.52214,p
0.52362,0.32170,p
0.68839,0.39089,p
0.08448,0.47790,n
0.07260,0.38577,p
0.15945,0.35940,n
0.70791,0.03313,p
0.11683,0.53049,n
0.35373,0.41780,n
0.87441,0.32953,p
0.28268,0.11182,p
0.41221,0.75661,n
0.03456,0.02175,p
0.09845,0.63206,n
0.33918,0.86976,n
0.58412,0.64107,n
0.81417,0.56318,n
0.03133,0.29461,n
0.21143,0.40139,n
0.45983,0.16824,p
0.82367,0.19676,p
0.39617,0.74622,n
0.57331,0.94697,n
0.04170,0.96291,n
0.77485,0.72634,n
0.01468,0.50206,n
0.92925,0.56391,p
0.21881,0.00737,p
0.45135,0.48935,n
0.92335,0.90996,n
0.08591,0.50316,p
0.87501,0.61119,p
0.98993,0.79696,p
0.33989,0.10164,n
0.74893,0.74968,n
0.55262,0.83873,n
0.13686,0.38482,n
0.36237,0.88430,n
0.52145,0.97086,n
0.84497,0.09982,p
0.65235,0.45555,n
0.99967,0.10247,p
0.68879,0.75318,n
0.95955,0.02069,p
0.96622,0.86651,n
0.96200,0.14718,p
0.74904,0.19094,p
0.80938,0.04735,p
0.21527,0.90732,p
0.79275,0.93734,p
0.04999,0.27945,n
0.17355,0.27224,n
0.43098,0.18889,p
0.04645,0.79199,n
0.23425,0.80659,n
0.56918,0.63126,n
0.80869,0.44635,p
0.88193,0.24882,p
0.73831,0.64141,p
0.25425,0.62820,p
0.93789,0.57457,p
0.81679,0.54420,p
0.13330,0.27319,n
0.08682,0.53325,n
0.04503,0.29718,n
0.80180,0.31466,p
0.65490,0.77347,n
0.56242,0.51544,p
0.03573,0.73377,n
0.02976,0.35630,p
0.61096,0.54111,p
0.88927,0.40291,p
0.82585,0.20943,p
0.11710,0.44383,n
0.87890,0.43377,p
0.38796,0.00713,p
0.39722,0.98025,n
0.24435,0.11741,p
0.37683,0.54404,n
0.56906,0.41641,n
0.24043,0.22784,p
0.11841,0.65812,n
0.62500,0.13720,p
0.94486,0.13153,p
0.18324,0.57337,n
0.10177,0.94839,n
0.23931,0.54733,n
0.32534,0.62318,n
0.95467,0.67868,p
0.73314,0.68361,p
0.92410,0.38132,p
0.01848,0.50712,p
0.87726,0.56645,p
0.12279,0.48275,n
0.87130,0.16969,p
0.20325,0.06738,p
0.09912,0.74870,n
0.46052,0.38960,p
0.15984,0.29173,n
0.78521,0.90438,n
0.13535,0.26460,n
0.08255,0.73592,n
0.69143,0.29594,p
0.16670,0.88130,n
0.46483,0.15455,p
0.45279,0.00737,p
0.34087,0.44992,n
0.16080,0.81682,n
0.06185,0.78345,n
0.22440,0.23211,n
0.44847,0.04154,p
0.26137,0.42781,n
0.78379,0.81025,n
0.71213,0.48159,n
0.89982,0.87710,n
0.33947,0.47082,n
0.21053,0.49974,n
0.41961,0.64593,n
0.92880,0.37601,n
0.07121,0.55981,n
0.42139,0.40384,p
0.97549,0.71080,p
0.87078,0.43400,p
0.32620,0.75302,n
0.30478,0.65651,n
0.56300,0.43182,p
0.42995,0.43665,n
0.73941,0.16649,p
0.33273,0.65614,n
0.63999,0.38771,p
0.25979,0.01047,p
0.00688,0.13272,n
0.45190,0.74923,n
0.97049,0.39192,p
0.05116,0.29298,n
0.04100,0.17884,n
0.43856,0.92100,n
0.49919,0.11260,p
0.99577,0.62208,p
0.82214,0.35100,p
0.01348,0.45258,n
0.69301,0.40376,p
0.64423,0.48815,p
0.53280,0.09159,p
0.02894,0.08493,n
0.62351,0.41592,p
0.33547,0.62212,n
0.22849,0.59657,p
0.93948,0.72167,p
0.36312,0.79336,n
0.96507,0.22173,p
0.68786,0.62633,p
0.06103,0.23550,n
0.74200,0.97687,n
0.98594,0.13970,p
0.29180,0.78217,n
0.84177,0.48195,p
0.71478,0.15075,n
0.73220,0.05451,p
0.73809,0.29427,p
0.03003,0.25147,n
0.55765,0.41732,p
0.08434,0.68309,n
0.14574,0.35286,n
0.19308,0.01333,p
0.77769,0.60266,p
0.20072,0.17797,n
0.25510,0.77409,n
0.83310,0.04692,p
0.10549,0.66456,n
0.87017,0.11014,p
0.47125,0.80758,p
0.45221,0.08995,p
0.98339,0.30227,p
0.98221,0.57116,p
0.57798,0.03114,p
0.41667,0.30174,p
0.90332,0.74499,p
0.97937,0.07402,p
0.62559,0.71990,n
0.18601,0.27241,n
0.78651,0.30107,p
0.94734,0.31180,p
0.77475,0.32941,p
0.24921,0.89706,p
0.78475,0.71309,n
0.42350,0.41256,n
0.09586,0.07003,p
0.13977,0.18211,n
0.82091,0.55238,p
0.94041,0.63465,p
0.72727,0.36925,p
0.80151,0.94664,n
0.43350,0.51761,n
0.28131,0.29885,n
0.76381,0.17024,p
0.03388,0.92780,n
0.56102,0.89671,n
0.46484,0.65216,p
0.13831,0.41789,n
0.08881,0.99208,n
0.93284,0.27460,p
0.02967,0.70154,n
0.56441,0.65079,n
0.53786,0.87153,n
0.67413,0.37443,p
0.97284,0.01028,p
0.39239,0.81412,n
0.80173,0.39350,p
0.37995,0.68192,n
0.00257,0.36911,n
0.58615,0.81423,n
0.81581,0.70674,p
0.39709,0.15658,p
0.40382,0.56949,p
0.71347,0.17645,p
0.63219,0.08785,p
0.75259,0.66472,p
0.92272,0.03324,n
0.29028,0.47910,n
0.82626,0.03562,p
0.75158,0.31297,p
0.89884,0.18503,p
0.06432,0.47300,n
0.34199,0.99727,n
0.27001,0.65339,n
0.60192,0.07056,p
0.28206,0.62411,n
0.45916,0.32950,p
0.69679,0.58211,p
0.99249,0.59120,p
0.08833,0.88741,p
0.46463,0.49531,n
0.83032,0.95263,n
0.54266,0.26091,n
0.08571,0.35907,n
0.11806,0.40698,n
0.98730,0.14183,p
0.73911,0.81441,n
0.57402,0.56180,n
0.90092,0.43946,p
0.91405,0.08615,p
0.27505,0.40044,n
0.76900,0.54468,n
0.97050,0.29813,p
0.88182,0.05735,p
0.30033,0.25794,p
0.52062,0.02918,n
0.34735,0.91515,n
0.60422,0.88972,n
0.33147,0.91016,n
0.91790,0.82101,n
0.68557,0.89152,n
0.12036,0.90997,n
0.70006,0.52437,n
0.20548,0.44809,n
0.69924,0.44044,p
0.05762,0.91288,n
0.50851,0.96593,n
0.44312,0.26622,p
0.83167,0.32061,p
0.77947,0.99311,n
0.40060,0.67414,n
0.33192,0.97031,n
0.40043,0.35394,p
0.74393,0.09440,p
0.77500,0.84300,n
0.34456,0.63678,n
0.62646,0.72645,n
0.74313,0.90221,n
0.75449,0.63916,p
0.56437,0.12818,p
0.58979,0.03249,p
0.67381,0.33109,n
0.21601,0.22531,p
0.73967,0.98981,n
0.14839,0.70150,n
0.58110,0.06135,n
0.55436,0.01363,p
0.34234,0.01216,n
0.74410,0.03241,p
0.63487,0.13745,p
0.89883,0.72904,p
0.16658,0.01290,p
0.99344,0.30894,p
0.79910,0.17619,p
0.08496,0.23174,n
0.78539,0.10306,p
0.90469,0.62016,p
0.37260,0.05350,p
0.67925,0.58957,p
0.09643,0.88774,n
0.85952,0.83709,n
0.97778,0.41877,n
0.76313,0.42940,n
0.63657,0.67394,n
0.81331,0.07516,p
0.99207,0.04775,p
0.38462,0.59499,n
0.17839,0.52709,n
0.51271,0.78034,n
0.97176,0.50179,n
0.87976,0.34237,p
0.90820,0.42251,p
0.64574,0.88363,p
0.08105,0.73288,n
0.76222,0.48109,p
0.89282,0.06397,n
0.06337,0.62620,n
0.41200,0.89746,n
0.11745,0.01136,p
0.44088,0.62051,p
0.04235,0.41105,p
0.42150,0.30928,p
0.28489,0.59104,n
0.74687,0.25088,p
0.44933,0.42153,p
0.35250,0.60732,n
0.13740,0.41165,n
0.78262,0.63383,p
0.21156,0.39801,n
0.34468,0.66682,n
0.27223,0.70036,n
0.02049,0.76950,n
0.96451,0.58461,p
0.27311,0.81067,n
0.04627,0.26150,n
0.83412,0.95442,n
0.86829,0.26097,n
0.80723,0.89799,n
0.09794,0.59073,n
0.71680,0.50103,p
0.86546,0.21650,p
0.52207,0.81188,n
0.27316,0.19226,n
0.91587,0.51381,p
0.97389,0.89931,p
0.03502,0.00238,p
0.92286,0.21354,p
0.34368,0.76660,n
0.88731,0.48002,p
0.75015,0.24484,p
0.41920,0.88564,n
0.49584,0.58807,n
0.77097,0.77158,n
0.27759,0.48339,n
0.67269,0.62304,p
0.84789,0.16239,p
0.28519,0.91112,p
0.64092,0.29648,p
0.43788,0.02148,n
0.66189,0.73291,n
0.79082,0.45455,p
0.28713,0.82658,n
0.36418,0.96827,n
0.73731,0.73492,n
0.85760,0.82491,p
0.06229,0.24784,n
0.43531,0.09539,p
0.71467,0.32706,p
0.97221,0.81329,p
0.62531,0.01927,p
0.30490,0.23488,p
0.89921,0.66985,p
0.96639,0.14728,p
0.07813,0.41824,n
0.87560,0.12150,n
0.36595,0.50059,n
0.77083,0.30483,p
0.52842,0.23115,p
0.80971,0.17133,p
0.66102,0.18749,p
0.41621,0.90524,n
0.45386,0.32720,p
0.66680,0.26083,p
0.72290,0.67386,n
0.52748,0.97559,n
0.84076,0.76398,n
0.38883,0.10763,p
0.81687,0.24410,p
0.04030,0.37561,n
0.06616,0.53778,n
0.37219,0.87118,n
0.93131,0.86565,n
0.32613,0.39550,p
0.52699,0.11857,p
0.86421,0.55892,p
0.50973,0.38493,p
0.07611,0.22177,n
0.41503,0.19152,p
0.72236,0.67601,n
0.30448,0.91214,p
0.50498,0.83556,n
0.75515,0.57669,p
0.68619,0.79314,n
0.37454,0.58422,n
0.79333,0.31177,p
0.60568,0.48857,p
0.70261,0.80742,n
0.16587,0.50821,n
0.39865,0.17058,p
0.21242,0.30656,p
0.35676,0.69129,n
0.34614,0.65461,n
0.15258,0.51679,n
0.14006,0.15762,n
0.91676,0.61146,p
0.31766,0.06837,p
0.26400,0.48916,n
0.84449,0.92459,n
0.19166,0.89022,n
0.51853,0.35979,p
0.40496,0.85419,n
0.73672,0.91501,n
0.51572,0.32500,p
0.27426,0.70183,n
0.69896,0.43355,p
0.11905,0.81123,n
0.71099,0.55028,p
0.91116,0.93997,n
0.27669,0.14676,p
0.82218,0.18966,p
0.32358,0.82112,n
0.71885,0.51385,p
0.25465,0.76333,n
0.92059,0.55028,p
0.14944,0.01273,p
0.69157,0.90888,n
0.53797,0.28152,p
0.04533,0.29471,p
0.09603,0.40253,p
0.69924,0.64376,n
0.15234,0.36359,n
0.67509,0.84434,p
0.72011,0.54381,n
0.47447,0.99865,n
0.91155,0.43371,p
0.62398,0.32517,p
0.62757,0.05858,p
0.95114,0.54179,p
0.47980,0.95082,n
0.67990,0.40498,p
0.52978,0.40808,p
0.83980,0.01486,p
0.43773,0.15057,p
0.65052,0.70162,n
0.93971,0.48210,n
0.28103,0.22674,n
0.09499,0.83998,n
0.64220,0.15854,p
0.95499,0.66646,p
0.27348,0.03760,p
0.63761,0.02024,p
0.09668,0.85876,n
0.85722,0.13556,p
0.62367,0.38080,p
0.55926,0.14847,n
0.84360,0.88297,n
0.87308,0.76801,n
0.27220,0.17257,n
0.79095,0.17384,p
0.48596,0.17127,p
0.66400,0.93171,n
0.23611,0.82038,p
0.70235,0.75233,n
0.91007,0.73536,p
0.75983,0.96925,n
0.30440,0.02155,p
0.92627,0.06126,n
0.34613,0.42014,n
0.85975,0.47392,n
0.24662,0.23271,p
0.37127,0.38416,n
0.70706,0.66102,n
0.17840,0.20052,n
0.40345,0.17261,p
0.80898,0.83493,n
0.43593,0.44281,n
0.14128,0.38043,n
0.83184,0.59579,p
0.25183,0.62126,n
0.92832,0.63082,p
0.82854,0.49695,p
0.87580,0.86975,n
0.44734,0.74979,n
0.64500,0.54895,p
0.86800,0.63075,p
0.05642,0.98802,n
0.75389,0.95476,n
0.87384,0.75738,n
0.26996,0.44585,n
0.07203,0.66592,n
0.84581,0.81815,n
0.53997,0.49999,p
0.67987,0.46406,p
0.00135,0.77414,n
0.76316,0.07277,p
0.69001,0.57527,p
0.82851,0.89792,p
0.81760,0.04280,p
0.69185,0.15481,p
0.71828,0.23909,p
0.34459,0.34012,n
0.45003,0.72659,n
0.79424,0.40128,p
0.99369,0.53135,p
0.99083,0.46310,p
0.79177,0.29431,p
0.07437,0.79096,n
0.70351,0.02380,p
0.59099,0.46348,p
0.92222,0.27280,p
0.52428,0.03586,p
0.53177,0.27092,p
0.25085,0.42133,p
0.63572,0.61471,p
0.82068,0.56461,p
0.32712,0.94039,n
0.69525,0.06359,p
0.72002,0.91745,n
0.17361,0.16641,p
0.73540,0.16444,n
0.94735,0.77591,p
0.31161,0.20288,p
0.54332,0.59315,p
0.53821,0.23373,p
0.82394,0.23107,p
0.46782,0.81182,n
0.78521,0.15837,p
0.33981,0.82336,n
0.42985,0.16545,p
0.44433,0.31045,p
0.47144,0.62962,n
0.02690,0.67786,n
0.65041,0.42763,p
0.70198,0.85001,n
0.59436,0.39518,p
0.52905,0.86222,n
0.03016,0.96288,n
0.24529,0.12405,n
0.12521,0.91912,n
0.86321,0.27812,n
0.91947,0.20222,n
0.96588,0.45114,p
0.68926,0.83190,n
0.58297,0.17103,p
0.32781,0.85772,n
0.17965,0.02614,p
0.05876,0.68747,n
0.03916,0.00663,p
0.79591,0.69007,p
0.25810,0.44505,p
0.05497,0.42030,n
0.92591,0.45848,p
0.40251,0.68512,n
0.83356,0.68304,p
0.49922,0.87074,n
0.83382,0.21432,p
0.01759,0.18121,n
0.20877,0.69022,n
0.87055,0.83759,n
0.27821,0.02720,p
0.09776,0.47298,n
0.05735,0.21218,n
0.27950,0.05497,p
0.08034,0.98585,n
0.93943,0.80143,p
0.28657,0.79221,p
0.14448,0.48108,p
0.50909,0.00973,p
0.87186,0.64943,p
0.98771,0.50058,p
0.79756,0.00761,p
0.72310,0.07452,p
0.04069,0.50183,p
0.87341,0.07101,p
0.78914,0.28189,p
0.52106,0.93326,n
0.58504,0.80360,n
0.16044,0.17795,n
0.24695,0.78605,n
0.38849,0.94600,n
0.32997,0.10148,p
0.45486,0.12189,p
0.21597,0.96791,p
0.81315,0.81659,n
0.55475,0.79955,n
0.28038,0.20333,p
0.77542,0.77463,n
0.67886,0.52068,p
0.85255,0.87869,n
0.92184,0.05898,p
0.64420,0.75597,n
0.31636,0.03639,p
0.54891,0.19361,p
0.80885,0.50933,p
0.96317,0.82016,p
0.84653,0.05688,p
0.58950,0.92751,n
0.10064,0.20952,n
0.34929,0.15823,n
0.86603,0.88909,n
0.87768,0.61439,n
0.54749,0.95329,n
0.54569,0.77782,n
0.17683,0.80548,n
0.16611,0.13470,p
0.60747,0.85863,n
0.24521,0.07018,p
0.77122,0.56403,p
0.30820,0.48054,n
0.79128,0.06021,p
0.36748,0.49407,n
0.38408,0.22069,p
0.77360,0.99416,n
0.12556,0.00034,p
0.72767,0.65010,p
0.69795,0.68011,n
0.39069,0.77885,n
0.49314,0.47329,p
0.84220,0.96620,n
0.02783,0.59023,p
0.37149,0.14148,p
0.29294,0.02316,p
0.47938,0.24201,p
0.09262,0.14149,n
0.86478,0.43019,p
0.37351,0.31033,p
0.10746,0.16893,n
0.62125,0.41022,p
0.62669,0.71500,n
0.62017,0.08616,p
0.07936,0.36455,n
0.60646,0.58397,n
0.51055,0.25981,p
0.01656,0.66069,n
0.31015,0.11900,p
0.44696,0.00848,n
0.91721,0.50493,p
0.23746,0.92612,n
0.68330,0.79831,n
0.66993,0.35820,n
0.98713,0.00916,p
0.87428,0.69422,n
0.99195,0.94591,n
0.89405,0.77282,p
0.29156,0.80778,n
0.95277,0.37625,n
0.20868,0.04922,p
0.93507,0.29232,p
0.55517,0.03181,p
0.91820,0.73779,p
0.77458,0.65581,p
0.20767,0.15745,p
0.16473,0.50869,n
0.22008,0.22831,n
0.13751,0.52044,n
0.88658,0.07112,p
0.45008,0.12921,p
0.90568,0.93453,n
0.74841,0.50159,p
0.60813,0.68430,n
0.95891,0.66505,p
0.33963,0.66460,n
0.35212,0.92114,n
0.84068,0.65033,p
0.57646,0.12658,p
0.72474,0.13345,p
0.36472,0.24134,p
0.25979,0.70293,n
0.28410,0.26178,p
0.96034,0.08074,n
0.34581,0.02483,p
0.35923,0.11425,p
0.29705,0.25275,p
0.32729,0.56847,n
0.78164,0.60694,p
0.64933,0.07993,p
0.57481,0.91421,n
0.37150,0.98311,n
0.90263,0.27641,p
0.93870,0.60437,p
0.74677,0.00680,p
0.18657,0.69256,n
0.58556,0.83896,n
0.02809,0.05877,p
0.10405,0.47227,n
0.56484,0.61493,n
0.59676,0.42504,p
0.99278,0.34515,p
0.62242,0.99354,p
0.01549,0.10554,n
0.92074,0.00555,p
0.71906,0.30368,p
0.06036,0.09446,n
0.97532,0.77677,p
0.85974,0.39379,p
0.35414,0.09854,n
0.26497,0.33447,n
0.99498,0.65252,p
0.37971,0.51162,n
0.12798,0.51160,n
0.36094,0.86742,n
0.20486,0.75661,n
0.30552,0.48421,n
0.45185,0.91016,n
0.03088,0.28486,n
0.63708,0.90448,n
0.41358,0.50945,n
0.93570,0.91819,p
0.27249,0.42293,n
0.84342,0.94660,n
0.77498,0.12800,p
0.83404,0.77925,n
0.09140,0.44327,n
0.94332,0.00243,p
0.47207,0.44677,p
0.24605,0.22103,n
0.99799,0.88011,n
0.26892,0.82190,n
0.32206,0.68614,n
0.47459,0.54662,n
0.73005,0.46794,p
0.88604,0.46359,p
0.85201,0.03343,p
0.01254,0.63282,n
0.38598,0.83021,n
0.32650,0.28870,p
0.18573,0.52567,n
0.74048,0.21314,p
0.82953,0.29397,p
0.31209,0.67101,n
0.24064,0.46231,n
0.31195,0.30511,p
0.19923,0.59883,n
0.09702,0.53686,n
0.58434,0.53250,p
0.70866,0.71915,n
0.56085,0.52773,p
0.15167,0.87040,p
0.90661,0.55919,p
0.50886,0.16280,p
0.28260,0.37712,n
0.81800,0.25517,p
0.92295,0.05621,p
0.05108,0.01877,p
0.04835,0.71360,n
0.56386,0.97617,n
0.01495,0.96196,n
0.55872,0.24409,p
0.08100,0.63381,n
0.76990,0.92393,n
0.56190,0.21441,p
0.50338,0.02103,n
0.35376,0.92226,n
0.52247,0.14936,p
0.79927,0.12068,p
0.42173,0.94886,n
0.32140,0.85003,n
0.11751,0.21122,n
0.33233,0.21095,p
0.50525,0.46040,p
0.53580,0.71481,n
0.03057,0.26474,n
0.52568,0.28490,n
0.63289,0.60029,n
0.61495,0.22364,p
0.71684,0.17578,p
0.14314,0.70580,p
0.30520,0.49551,n
0.23368,0.97215,n
0.10916,0.52379,n
0.58890,0.62038,n
0.45229,0.35012,n
0.08683,0.75661,n
0.16520,0.64060,n
0.00891,0.30410,p
0.43363,0.01566,p
0.59186,0.29057,p
0.29835,0.14587,p
0.20959,0.19263,p
0.34918,0.69131,n
0.09988,0.20862,n
0.08235,0.86698,n
0.83694,0.28779,p
0.64226,0.40932,p
0.39981,0.88568,n
0.45920,0.62426,n
0.58427,0.23740,p
0.61983,0.38263,p
0.38486,0.16943,p
0.63864,0.05793,p
0.61347,0.74739,n
0.28869,0.89858,n
0.01218,0.23755,n
0.97185,0.14878,p
0.66354,0.29731,p
0.35490,0.94010,n
0.31248,0.22526,p
0.15856,0.17244,n
0.77518,0.39875,p
0.96300,0.72858,p
0.20337,0.32673,n
0.51770,0.72218,n
0.85185,0.97826,n
0.46659,0.27435,p
0.23540,0.01078,p
0.90390,0.18310,p
